Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,method,paper_name,repeat,solved,timeout,raw_csv
131,2.0,1546189.0,1755015.0,86891178.0,59.9773,INDETERMINATE,131,0,data/test/3sat/400/3sat_37.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.25780327301025,3sat_37.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
132,2.0,1528002.0,1744154.0,87187201.0,59.982,INDETERMINATE,132,0,data/test/3sat/400/3sat_38.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.26250327301025,3sat_38.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
133,2.0,1500377.0,1726196.0,83924526.0,59.9872,INDETERMINATE,133,0,data/test/3sat/400/3sat_39.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.267703273010255,3sat_39.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
134,2.0,1564134.0,1785545.0,87913735.0,59.9768,INDETERMINATE,134,0,data/test/3sat/400/3sat_4.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.25730327301025,3sat_4.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
135,2.0,1533292.0,1752024.0,87250226.0,59.9831,INDETERMINATE,135,0,data/test/3sat/400/3sat_40.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.263603273010254,3sat_40.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
136,2.0,1385898.0,1573550.0,77080890.0,59.9764,INDETERMINATE,136,0,data/test/3sat/400/3sat_41.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.25690327301025,3sat_41.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
137,2.0,1593791.0,1810732.0,86498577.0,59.982,INDETERMINATE,137,0,data/test/3sat/400/3sat_42.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.26250327301025,3sat_42.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
138,2.0,1450710.0,1649385.0,82795419.0,59.9888,INDETERMINATE,138,0,data/test/3sat/400/3sat_43.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.26930327301025,3sat_43.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
139,2.0,1483596.0,1698984.0,85674246.0,59.9912,INDETERMINATE,139,0,data/test/3sat/400/3sat_44.cnf,0.2805032730102539,0.0,0.0,0.2805032730102539,60.27170327301025,3sat_44.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
140,2.0,1537877.0,1733487.0,85839408.0,59.9819,INDETERMINATE,140,0,data/test/3sat/400/3sat_45.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.262841486358646,3sat_45.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
141,2.0,977212.0,1110702.0,56336677.0,35.937,SATISFIABLE,141,0,data/test/3sat/400/3sat_46.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,36.21794148635864,3sat_46.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
142,1.0,63966.0,73444.0,4017900.0,2.42822,SATISFIABLE,142,0,data/test/3sat/400/3sat_47.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,2.709161486358642,3sat_47.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
143,2.0,1514451.0,1732321.0,84484773.0,59.9775,INDETERMINATE,143,0,data/test/3sat/400/3sat_48.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.25844148635864,3sat_48.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
144,2.0,1424525.0,1632700.0,82311061.0,59.9825,INDETERMINATE,144,0,data/test/3sat/400/3sat_49.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.26344148635864,3sat_49.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
145,2.0,1407556.0,1612471.0,79618852.0,59.9742,INDETERMINATE,145,0,data/test/3sat/400/3sat_5.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.255141486358646,3sat_5.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
146,2.0,1383626.0,1582677.0,79508237.0,59.9794,INDETERMINATE,146,0,data/test/3sat/400/3sat_50.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.26034148635864,3sat_50.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
147,2.0,1488635.0,1702787.0,84690164.0,59.9856,INDETERMINATE,147,0,data/test/3sat/400/3sat_51.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.26654148635864,3sat_51.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
148,2.0,1558259.0,1799159.0,87752644.0,59.9815,INDETERMINATE,148,0,data/test/3sat/400/3sat_52.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.26244148635864,3sat_52.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
149,2.0,1456072.0,1660133.0,79074506.0,59.9669,INDETERMINATE,149,0,data/test/3sat/400/3sat_53.cnf,0.2809414863586426,0.0,0.0,0.2809414863586426,60.247841486358645,3sat_53.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
150,2.0,612353.0,699215.0,35959808.0,21.8826,SATISFIABLE,150,0,data/test/3sat/400/3sat_54.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,22.179317166900635,3sat_54.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
151,2.0,1503555.0,1715372.0,84817668.0,59.977,INDETERMINATE,151,0,data/test/3sat/400/3sat_55.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.27371716690063,3sat_55.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
152,2.0,1379274.0,1557545.0,78893659.0,59.9793,INDETERMINATE,152,0,data/test/3sat/400/3sat_56.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.27601716690064,3sat_56.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
153,2.0,1447253.0,1645232.0,81021785.0,59.9652,INDETERMINATE,153,0,data/test/3sat/400/3sat_57.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.26191716690064,3sat_57.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
154,2.0,1587523.0,1811002.0,94049796.0,59.9769,INDETERMINATE,154,0,data/test/3sat/400/3sat_58.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.27361716690064,3sat_58.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
155,2.0,1481687.0,1697264.0,83435094.0,59.9811,INDETERMINATE,155,0,data/test/3sat/400/3sat_59.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.27781716690063,3sat_59.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
156,2.0,1453041.0,1648351.0,81292536.0,59.9645,INDETERMINATE,156,0,data/test/3sat/400/3sat_6.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.26121716690064,3sat_6.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
157,2.0,1372767.0,1562741.0,78973990.0,59.9907,INDETERMINATE,157,0,data/test/3sat/400/3sat_60.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.28741716690063,3sat_60.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
158,2.0,1463372.0,1653608.0,82139235.0,59.9768,INDETERMINATE,158,0,data/test/3sat/400/3sat_61.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.27351716690063,3sat_61.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
159,2.0,1493805.0,1694129.0,86137575.0,59.9721,INDETERMINATE,159,0,data/test/3sat/400/3sat_62.cnf,0.2967171669006347,0.0,0.0,0.2967171669006347,60.26881716690063,3sat_62.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
160,2.0,138136.0,157894.0,8130882.0,5.09797,SATISFIABLE,160,0,data/test/3sat/400/3sat_63.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,5.376150360794068,3sat_63.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
161,2.0,1434378.0,1623141.0,80103631.0,59.9791,INDETERMINATE,161,0,data/test/3sat/400/3sat_64.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.25728036079407,3sat_64.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
162,1.0,224.0,339.0,14565.0,0.011726,SATISFIABLE,162,0,data/test/3sat/400/3sat_65.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,0.2899063607940674,3sat_65.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
163,2.0,1379177.0,1582964.0,79590854.0,59.9807,INDETERMINATE,163,0,data/test/3sat/400/3sat_66.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.25888036079407,3sat_66.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
164,2.0,1524742.0,1742811.0,87865959.0,59.9877,INDETERMINATE,164,0,data/test/3sat/400/3sat_67.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.265880360794064,3sat_67.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
165,2.0,1451748.0,1661275.0,82204290.0,59.9841,INDETERMINATE,165,0,data/test/3sat/400/3sat_68.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.26228036079407,3sat_68.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
166,2.0,1477253.0,1693300.0,87967973.0,59.9795,INDETERMINATE,166,0,data/test/3sat/400/3sat_69.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.25768036079407,3sat_69.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
167,2.0,1501074.0,1694357.0,83105722.0,59.9837,INDETERMINATE,167,0,data/test/3sat/400/3sat_7.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.26188036079407,3sat_7.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
168,1.0,2512.0,3124.0,152890.0,0.044691,SATISFIABLE,168,0,data/test/3sat/400/3sat_70.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,0.3228713607940673,3sat_70.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
169,2.0,1494569.0,1710638.0,85137145.0,59.9848,INDETERMINATE,169,0,data/test/3sat/400/3sat_71.cnf,0.2781803607940674,0.0,0.0,0.2781803607940674,60.26298036079407,3sat_71.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
170,2.0,1474382.0,1687153.0,82949132.0,59.9905,INDETERMINATE,170,0,data/test/3sat/400/3sat_72.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.28612091827392,3sat_72.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
171,2.0,1467275.0,1672386.0,84014691.0,59.9696,INDETERMINATE,171,0,data/test/3sat/400/3sat_73.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.265220918273926,3sat_73.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
172,2.0,1413739.0,1627856.0,79592134.0,59.9691,INDETERMINATE,172,0,data/test/3sat/400/3sat_74.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.26472091827392,3sat_74.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
173,2.0,1402408.0,1600091.0,76854765.0,59.9768,INDETERMINATE,173,0,data/test/3sat/400/3sat_75.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.27242091827392,3sat_75.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
174,2.0,1467974.0,1669855.0,85618430.0,59.9783,INDETERMINATE,174,0,data/test/3sat/400/3sat_76.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.27392091827392,3sat_76.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
175,2.0,1469613.0,1676532.0,82522394.0,59.9937,INDETERMINATE,175,0,data/test/3sat/400/3sat_77.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.28932091827392,3sat_77.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
176,2.0,1492256.0,1699596.0,81847693.0,59.978,INDETERMINATE,176,0,data/test/3sat/400/3sat_78.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.27362091827393,3sat_78.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
177,2.0,1423965.0,1628008.0,78214372.0,59.9921,INDETERMINATE,177,0,data/test/3sat/400/3sat_79.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.287720918273926,3sat_79.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
178,2.0,1456890.0,1655674.0,84257611.0,59.9687,INDETERMINATE,178,0,data/test/3sat/400/3sat_8.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.26432091827392,3sat_8.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
179,2.0,1464942.0,1688754.0,84531201.0,59.9843,INDETERMINATE,179,0,data/test/3sat/400/3sat_80.cnf,0.2956209182739258,0.0,0.0,0.2956209182739258,60.27992091827392,3sat_80.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
180,2.0,1431286.0,1619003.0,79949018.0,59.9802,INDETERMINATE,180,0,data/test/3sat/400/3sat_81.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.264206595611576,3sat_81.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
181,2.0,723843.0,829611.0,42069078.0,24.8021,SATISFIABLE,181,0,data/test/3sat/400/3sat_82.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,25.08610659561157,3sat_82.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
182,2.0,1441706.0,1644542.0,80685810.0,59.9849,INDETERMINATE,182,0,data/test/3sat/400/3sat_83.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.268906595611575,3sat_83.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
183,2.0,1320603.0,1511220.0,75588546.0,59.9849,INDETERMINATE,183,0,data/test/3sat/400/3sat_84.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.268906595611575,3sat_84.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
184,2.0,1456359.0,1660838.0,82300365.0,59.9839,INDETERMINATE,184,0,data/test/3sat/400/3sat_85.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.26790659561157,3sat_85.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
185,1.0,84037.0,97892.0,5195664.0,3.30096,SATISFIABLE,185,0,data/test/3sat/400/3sat_86.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,3.584966595611572,3sat_86.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
186,2.0,1377421.0,1573599.0,78526776.0,59.9696,INDETERMINATE,186,0,data/test/3sat/400/3sat_87.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.25360659561157,3sat_87.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
187,1.0,10969.0,13071.0,671709.0,0.239669,SATISFIABLE,187,0,data/test/3sat/400/3sat_88.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,0.5236755956115723,3sat_88.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
188,2.0,1493690.0,1709385.0,87694488.0,59.983,INDETERMINATE,188,0,data/test/3sat/400/3sat_89.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.26700659561157,3sat_89.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
189,2.0,1502616.0,1711256.0,86423840.0,59.9855,INDETERMINATE,189,0,data/test/3sat/400/3sat_9.cnf,0.2840065956115722,0.0,0.0,0.2840065956115722,60.26950659561157,3sat_9.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
190,2.0,1421905.0,1639096.0,83076248.0,59.9812,INDETERMINATE,190,0,data/test/3sat/400/3sat_90.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,60.27623321647644,3sat_90.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
191,1.0,10042.0,11941.0,654479.0,0.220121,SATISFIABLE,191,0,data/test/3sat/400/3sat_91.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,0.5151542164764404,3sat_91.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
192,2.0,253822.0,290337.0,15713394.0,9.00855,SATISFIABLE,192,0,data/test/3sat/400/3sat_92.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,9.30358321647644,3sat_92.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
193,2.0,621792.0,720709.0,37565651.0,22.88,SATISFIABLE,193,0,data/test/3sat/400/3sat_93.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,23.17503321647644,3sat_93.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
194,1.0,53988.0,62131.0,3367378.0,1.7797,SATISFIABLE,194,0,data/test/3sat/400/3sat_94.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,2.0747332164764405,3sat_94.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
195,2.0,1441929.0,1641853.0,80741254.0,59.9761,INDETERMINATE,195,0,data/test/3sat/400/3sat_95.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,60.27113321647644,3sat_95.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
196,1.0,9083.0,10962.0,575264.0,0.200253,SATISFIABLE,196,0,data/test/3sat/400/3sat_96.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,0.4952862164764404,3sat_96.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
197,2.0,1481934.0,1705460.0,87493547.0,59.9849,INDETERMINATE,197,0,data/test/3sat/400/3sat_97.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,60.27993321647645,3sat_97.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
198,2.0,1510204.0,1711217.0,85082852.0,59.9778,INDETERMINATE,198,0,data/test/3sat/400/3sat_98.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,60.27283321647644,3sat_98.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
199,2.0,1495658.0,1707044.0,82526378.0,59.9772,INDETERMINATE,199,0,data/test/3sat/400/3sat_99.cnf,0.2950332164764404,0.0,0.0,0.2950332164764404,60.27223321647645,3sat_99.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_repeated_runtime/raw/one_shot/repeat1.csv
0,2.0,1473096.0,1681190.0,82100408.0,59.9785,INDETERMINATE,0,0,data/test/3sat/400/3sat_0.cnf,0.0048739910125732,0.08764,0.4143149852752685,0.4191889762878418,60.48532897628784,3sat_0.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
1,1.0,73715.0,85712.0,4316774.0,2.81895,SATISFIABLE,1,0,data/test/3sat/400/3sat_1.cnf,0.0048739910125732,0.0789219999999999,0.4143149852752685,0.4191889762878418,3.317060976287842,3sat_1.cnf,online_consistent_boundary400,Online-Consistent Selector,1,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
2,2.0,1564816.0,1786674.0,88239239.0,59.9674,INDETERMINATE,2,0,data/test/3sat/400/3sat_10.cnf,0.0048739910125732,0.073035,0.4143149852752685,0.4191889762878418,60.45962397628784,3sat_10.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
3,1.0,3392.0,4166.0,213902.0,0.065025,SATISFIABLE,3,0,data/test/3sat/400/3sat_100.cnf,0.0048739910125732,0.074141,0.4143149852752685,0.4191889762878418,0.5583549762878418,3sat_100.cnf,online_consistent_boundary400,Online-Consistent Selector,1,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
4,2.0,1438316.0,1643773.0,80804339.0,59.9669,INDETERMINATE,4,0,data/test/3sat/400/3sat_101.cnf,0.0048739910125732,0.087623,0.4143149852752685,0.4191889762878418,60.473711976287845,3sat_101.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
5,2.0,1501768.0,1737315.0,85880042.0,59.9694,INDETERMINATE,5,0,data/test/3sat/400/3sat_102.cnf,0.0048739910125732,0.067949,0.4143149852752685,0.4191889762878418,60.45653797628784,3sat_102.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
6,2.0,1551068.0,1789353.0,89236643.0,59.9812,INDETERMINATE,6,0,data/test/3sat/400/3sat_103.cnf,0.0048739910125732,0.080025,0.4143149852752685,0.4191889762878418,60.48041397628784,3sat_103.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
7,2.0,1476961.0,1687156.0,82082930.0,59.9682,INDETERMINATE,7,0,data/test/3sat/400/3sat_104.cnf,0.0048739910125732,0.089094,0.4143149852752685,0.4191889762878418,60.47648297628785,3sat_104.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
8,2.0,1535992.0,1747442.0,87885671.0,59.9824,INDETERMINATE,8,0,data/test/3sat/400/3sat_105.cnf,0.0048739910125732,0.078757,0.4143149852752685,0.4191889762878418,60.48034597628784,3sat_105.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
9,2.0,1499538.0,1714319.0,83454225.0,59.9755,INDETERMINATE,9,0,data/test/3sat/400/3sat_106.cnf,0.0048739910125732,0.083344,0.4143149852752685,0.4191889762878418,60.47803297628784,3sat_106.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
10,2.0,1392041.0,1599457.0,79381973.0,59.9672,INDETERMINATE,10,0,data/test/3sat/400/3sat_107.cnf,0.0037703514099121,0.077611,0.3025672435760498,0.3063375949859619,60.35114859498596,3sat_107.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
11,2.0,1487798.0,1713729.0,83301188.0,59.986,INDETERMINATE,11,0,data/test/3sat/400/3sat_108.cnf,0.0037703514099121,0.075993,0.3025672435760498,0.3063375949859619,60.36833059498596,3sat_108.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
12,2.0,1562542.0,1790267.0,87473270.0,59.9764,INDETERMINATE,12,0,data/test/3sat/400/3sat_109.cnf,0.0037703514099121,0.06633,0.3025672435760498,0.3063375949859619,60.34906759498596,3sat_109.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
13,1.0,40661.0,47692.0,2496556.0,1.38755,SATISFIABLE,13,0,data/test/3sat/400/3sat_11.cnf,0.0037703514099121,0.079455,0.3025672435760498,0.3063375949859619,1.773342594985962,3sat_11.cnf,online_consistent_boundary400,Online-Consistent Selector,1,True,False,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
14,2.0,1498588.0,1719644.0,86645103.0,59.9766,INDETERMINATE,14,0,data/test/3sat/400/3sat_110.cnf,0.0037703514099121,0.079897,0.3025672435760498,0.3063375949859619,60.36283459498596,3sat_110.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
15,2.0,1460792.0,1675765.0,85286170.0,59.9839,INDETERMINATE,15,0,data/test/3sat/400/3sat_111.cnf,0.0037703514099121,0.068755,0.3025672435760498,0.3063375949859619,60.35899259498596,3sat_111.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
16,2.0,1525572.0,1733563.0,88183637.0,59.987,INDETERMINATE,16,0,data/test/3sat/400/3sat_112.cnf,0.0037703514099121,0.067259,0.3025672435760498,0.3063375949859619,60.36059659498597,3sat_112.cnf,online_consistent_boundary400,Online-Consistent Selector,1,False,True,runs/analysis/full400_repeated_runtime/raw/online_consistent_boundary400/repeat1.csv
