file_key,method,paper_name,repeats,solved_repeats,timeout_repeats,time_mean,time_std,time_min,time_max,result_values
3sat_43.cnf,one_shot,One-shot,3,0,3,60.27819280904134,0.009842774200910951,60.26930327301025,60.29191402130127,INDETERMINATE
3sat_43.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.43202525047811,0.08326342641006407,60.36552005055237,60.549432416885374,INDETERMINATE
3sat_44.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.364216165273035,0.01874599015895186,60.338213831970215,60.38169250987244,INDETERMINATE
3sat_44.cnf,one_shot,One-shot,3,0,3,60.28429280904135,0.012603160898077653,60.27170327301025,60.30151402130127,INDETERMINATE
3sat_44.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.43096025047811,0.08067802670078235,60.37012405055237,60.54497041688538,INDETERMINATE
3sat_45.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.35778167890422,0.010911369740573752,60.34252808673096,60.36742910083008,INDETERMINATE
3sat_45.cnf,one_shot,One-shot,3,0,3,60.28296324373881,0.02501476271701419,60.262841486358646,60.3182222114563,INDETERMINATE
3sat_45.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36989247463989,0.017135219031939215,60.35540630004883,60.39395925523377,INDETERMINATE
3sat_46.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,0.5936323455708822,0.01266360953076393,0.576043086730957,0.6053448491516114,SATISFIABLE
3sat_46.cnf,one_shot,One-shot,3,3,0,36.633996577072146,0.33941170788523345,36.21794148635864,37.04932603340149,SATISFIABLE
3sat_46.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,36.95359980797323,0.6636894360111409,36.02198925523376,37.51840930004883,SATISFIABLE
3sat_47.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,2.904465345570882,0.04816156721398918,2.859211086730957,2.971175849151612,SATISFIABLE
3sat_47.cnf,one_shot,One-shot,3,3,0,2.7998965770721433,0.06749564583195602,2.709161486358642,2.870932211456299,SATISFIABLE
3sat_47.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,2.938728807973226,0.14982014869793453,2.7968102552337646,3.145935868637085,SATISFIABLE
3sat_48.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36643267890421,0.017311399107803143,60.34396208673096,60.38608410083008,INDETERMINATE
3sat_48.cnf,one_shot,One-shot,3,0,3,60.284729910405474,0.022884797632162508,60.25844148635864,60.3142222114563,INDETERMINATE
3sat_48.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36370014130656,0.020974789801279894,60.34110886863708,60.39164325523377,INDETERMINATE
3sat_49.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.35878267890421,0.01706966973502799,60.33602708673096,60.37713884915161,INDETERMINATE
3sat_49.cnf,one_shot,One-shot,3,0,3,60.28299657707214,0.018229062399721902,60.26344148635864,60.3073222114563,INDETERMINATE
3sat_49.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.37258747463989,0.013751556536392557,60.36136986863709,60.39195425523376,INDETERMINATE
3sat_5.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.365196012237554,0.01596508496717492,60.34705608673096,60.385907849151614,INDETERMINATE
3sat_5.cnf,one_shot,One-shot,3,0,3,60.27166324373881,0.012899373287510549,60.255141486358646,60.2866222114563,INDETERMINATE
3sat_5.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.367615141306565,0.02521857047459697,60.34643630004883,60.40305525523377,INDETERMINATE
3sat_50.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36424901223754,0.016172404409563634,60.34464608673096,60.38425410083008,INDETERMINATE
3sat_50.cnf,one_shot,One-shot,3,0,3,60.28102991040547,0.01597082065389416,60.26034148635864,60.299222211456296,INDETERMINATE
3sat_50.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.37742114130656,0.016167452447021786,60.35937730004883,60.39860425523376,INDETERMINATE
3sat_51.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36324201223755,0.017698468392271016,60.33901608673096,60.38080310083008,INDETERMINATE
