file_key,one_shot_solved_repeats,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_repeats,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_repeats,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_repeats,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_repeats,online_minus_one_shot_time_mean,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_132.cnf,3,True,0.399310755900065,0.0254532490234666,SATISFIABLE,3,True,0.449371152750651,0.0185571366565375,SATISFIABLE,3,True,0.4574310125071207,0.0125910802862048,SATISFIABLE,3,True,0.4428814692281086,0.0214327838885292,SATISFIABLE,1111,p1111,True,0.050060396850586,0.008059859756469723,-0.006489683522542367,-0.01454954327901209
3sat_133.cnf,0,False,60.2754320892334,0.0224522513427533,INDETERMINATE,0,False,60.38530748608398,0.0245194431250099,INDETERMINATE,0,False,60.39669367917379,0.0201365836137785,INDETERMINATE,0,False,60.38130113589477,0.0064920234821636,INDETERMINATE,0000,p0000,True,0.10987539685058323,0.011386193089805374,-0.004006350189207808,-0.015392543279013182
3sat_134.cnf,0,False,60.27423358624776,0.0067018680527002,INDETERMINATE,0,False,60.36949057525126,0.0209151661651944,INDETERMINATE,0,False,60.38106718387858,0.006064327583546,INDETERMINATE,0,False,60.37236273505147,0.0278102866842914,INDETERMINATE,0000,p0000,True,0.09525698900350221,0.011576608627315466,0.002872159800205054,-0.008704448827110411
3sat_135.cnf,0,False,60.28033358624776,0.030749613598645,INDETERMINATE,0,False,60.38195690858459,0.0105513917696508,INDETERMINATE,0,False,60.37849285054525,0.0059198543667358,INDETERMINATE,0,False,60.38453540171813,0.0333121934959698,INDETERMINATE,0000,p0000,True,0.10162332233683458,-0.0034640580393414666,0.00257849313354086,0.006042551172882327
3sat_136.cnf,0,False,60.28223358624776,0.0224530679985669,INDETERMINATE,0,False,60.37891524191793,0.0211633358510758,INDETERMINATE,0,False,60.39320018387858,0.0117831860565969,INDETERMINATE,0,False,60.36721840171814,0.0257995577338755,INDETERMINATE,0000,p0000,True,0.09668165567016729,0.014284941960646336,-0.011696840199789449,-0.025981782160435785
3sat_137.cnf,0,False,60.27506691958109,0.0291098618015126,INDETERMINATE,0,False,60.36953390858459,0.0135702384714417,INDETERMINATE,0,False,60.38231585054525,0.0071047620736399,INDETERMINATE,0,False,60.3658220683848,0.0253157338764825,INDETERMINATE,0000,p0000,True,0.09446698900350015,0.012781941960653853,-0.0037118401997915385,-0.01649378216044539
3sat_138.cnf,0,False,60.275900252914425,0.0051463660409136,INDETERMINATE,0,False,60.37879857525127,0.0134698351191849,INDETERMINATE,0,False,60.39083885054525,0.0216405279491784,INDETERMINATE,0,False,60.36706273505147,0.0272859316424353,INDETERMINATE,0000,p0000,True,0.10289832233684137,0.012040275293983882,-0.011735840199797565,-0.023776115493781447
3sat_139.cnf,0,False,60.280266919581095,0.0255362444034824,INDETERMINATE,0,False,60.379906908584594,0.0238305532691555,INDETERMINATE,0,False,60.39105751721191,0.0082175325467149,INDETERMINATE,0,False,60.36936373505147,0.0266898002394497,INDETERMINATE,0000,p0000,True,0.09963998900349935,0.011150608627318093,-0.010543173533122285,-0.021693782160440378
3sat_14.cnf,3,True,5.484196919581095,0.1004381701867428,SATISFIABLE,3,True,5.556555575251262,0.0459709464889636,SATISFIABLE,3,True,5.601915517211914,0.0742533034218295,SATISFIABLE,3,True,5.634151735051474,0.0602180996177002,SATISFIABLE,1111,p1111,True,0.07235865567016742,0.04535994196065207,0.07759615980021195,0.03223621783955988
3sat_140.cnf,3,True,49.30806691958109,0.416993525004008,SATISFIABLE,3,True,5.393554575251261,0.035887963506612,SATISFIABLE,3,True,49.25679518387858,0.1225802500918512,SATISFIABLE,3,True,5.29569140171814,0.0336073959293014,SATISFIABLE,1111,p1111,True,-43.91451234432983,43.86324060862732,-0.09786317353312057,-43.96110378216044
