file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/300/3sat_101.cnf,2.0,116484.0,134845.0,5500023.0,4.23175,SATISFIABLE,4.23175,4.242188732139766,False,10
data/test/3sat/300/3sat_103.cnf,2.0,135852.0,156788.0,6331627.0,4.99215,SATISFIABLE,4.99215,4.999076419044286,False,10
data/test/3sat/300/3sat_105.cnf,1.0,28985.0,34077.0,1402950.0,0.776054,SATISFIABLE,0.776054,0.7810805947519839,False,10
data/test/3sat/300/3sat_102.cnf,2.0,230755.0,267495.0,11047181.0,8.46432,SATISFIABLE,8.46432,8.487454616930336,False,10
data/test/3sat/300/3sat_104.cnf,2.0,261876.0,301050.0,12529679.0,9.4739,SATISFIABLE,9.4739,9.489534652791917,False,10
data/test/3sat/300/3sat_107.cnf,2.0,255358.0,296076.0,11744289.0,9.23569,SATISFIABLE,9.23569,9.241824716795236,False,10
data/test/3sat/300/3sat_1.cnf,2.0,417785.0,480008.0,19265412.0,16.2744,UNSATISFIABLE,16.2744,16.29358297912404,False,20
data/test/3sat/300/3sat_10.cnf,2.0,400230.0,459774.0,17721529.0,16.7603,UNSATISFIABLE,16.7603,16.784304249100387,False,20
data/test/3sat/300/3sat_109.cnf,2.0,290029.0,333402.0,13115911.0,10.9019,UNSATISFIABLE,10.9019,10.91573362890631,False,20
data/test/3sat/300/3sat_111.cnf,1.0,97647.0,113757.0,4612640.0,4.73636,SATISFIABLE,4.73636,4.754566082730889,False,10
data/test/3sat/300/3sat_110.cnf,2.0,153517.0,177851.0,7199271.0,5.62408,SATISFIABLE,5.62408,5.629855703096837,False,10
data/test/3sat/300/3sat_0.cnf,2.0,544487.0,624769.0,25322758.0,22.7498,SATISFIABLE,22.7498,22.76615235535428,False,10
data/test/3sat/300/3sat_108.cnf,2.0,420072.0,484584.0,19497650.0,16.0382,SATISFIABLE,16.0382,16.044291647616774,False,10
data/test/3sat/300/3sat_114.cnf,2.0,130969.0,151085.0,6131663.0,5.30249,SATISFIABLE,5.30249,5.316271250136197,False,10
data/test/3sat/300/3sat_106.cnf,2.0,609339.0,700298.0,27808607.0,26.2243,UNSATISFIABLE,26.2243,26.242814927827567,False,20
data/test/3sat/300/3sat_100.cnf,2.0,670177.0,767839.0,30712684.0,31.782,UNSATISFIABLE,31.782,31.793769584968686,False,20
data/test/3sat/300/3sat_116.cnf,2.0,324820.0,374472.0,14703208.0,12.4563,SATISFIABLE,12.4563,12.458673062268645,False,10
data/test/3sat/300/3sat_117.cnf,2.0,344564.0,397572.0,15868987.0,12.9293,SATISFIABLE,12.9293,12.949400881305337,False,10
data/test/3sat/300/3sat_120.cnf,1.0,55025.0,63857.0,2533529.0,1.85446,SATISFIABLE,1.85446,1.8560953340493143,False,10
data/test/3sat/300/3sat_11.cnf,2.0,661216.0,760439.0,29390830.0,30.9644,UNSATISFIABLE,30.9644,30.98750561615452,False,20
data/test/3sat/300/3sat_115.cnf,2.0,582158.0,666178.0,26459570.0,25.1465,UNSATISFIABLE,25.1465,25.16473039193079,False,20
data/test/3sat/300/3sat_12.cnf,2.0,582866.0,669956.0,26688613.0,25.0278,UNSATISFIABLE,25.0278,25.042200649622828,False,20
data/test/3sat/300/3sat_124.cnf,1.0,24576.0,29136.0,1151722.0,0.635739,SATISFIABLE,0.635739,0.6491161100566387,False,10
data/test/3sat/300/3sat_121.cnf,2.0,486924.0,558478.0,21866799.0,20.7481,UNSATISFIABLE,20.7481,20.769947254098952,False,20
data/test/3sat/300/3sat_122.cnf,2.0,584438.0,671127.0,26330124.0,24.4837,SATISFIABLE,24.4837,24.504195920191705,False,10
data/test/3sat/300/3sat_112.cnf,2.0,1039365.0,1199811.0,48143481.0,54.4857,SATISFIABLE,54.4857,54.51291371602565,False,10
data/test/3sat/300/3sat_125.cnf,2.0,331320.0,378248.0,15502549.0,12.218,UNSATISFIABLE,12.218,12.228448549751192,False,20
data/test/3sat/300/3sat_118.cnf,2.0,961865.0,1110388.0,44038488.0,49.9506,UNSATISFIABLE,49.9506,49.98820762196556,False,20
data/test/3sat/300/3sat_127.cnf,2.0,346276.0,395945.0,15828773.0,13.5854,UNSATISFIABLE,13.5854,13.591998990159482,False,20
data/test/3sat/300/3sat_13.cnf,1.0,84935.0,97997.0,4036450.0,3.49411,SATISFIABLE,3.49411,3.504158101975918,False,10
data/test/3sat/300/3sat_123.cnf,2.0,790763.0,909845.0,35925166.0,37.2317,UNSATISFIABLE,37.2317,37.25765434699133,False,20
data/test/3sat/300/3sat_113.cnf,,,,,60.0,INDETERMINATE,60.0,65.00688328780234,True,timeout
data/test/3sat/300/3sat_132.cnf,1.0,68156.0,79500.0,3178412.0,2.53221,SATISFIABLE,2.53221,2.5539533142000437,False,10
data/test/3sat/300/3sat_126.cnf,2.0,619550.0,711268.0,28845563.0,26.1915,UNSATISFIABLE,26.1915,26.210923620965332,False,20
data/test/3sat/300/3sat_119.cnf,2.0,1071901.0,1233577.0,48641871.0,59.1868,UNSATISFIABLE,59.1868,59.21944109490141,False,20
data/test/3sat/300/3sat_134.cnf,2.0,141118.0,163535.0,6459939.0,5.48496,SATISFIABLE,5.48496,5.491017682943493,False,10
data/test/3sat/300/3sat_128.cnf,2.0,523046.0,601925.0,24162813.0,20.7705,UNSATISFIABLE,20.7705,20.77281198464334,False,20
data/test/3sat/300/3sat_133.cnf,2.0,407810.0,467255.0,18661080.0,16.1964,UNSATISFIABLE,16.1964,16.215195884928107,False,20
data/test/3sat/300/3sat_139.cnf,1.0,30595.0,35905.0,1379361.0,0.81774,SATISFIABLE,0.81774,0.8231325671076775,False,10
data/test/3sat/300/3sat_14.cnf,1.0,27931.0,32878.0,1339800.0,0.746429,SATISFIABLE,0.746429,0.7478192858397961,False,10
data/test/3sat/300/3sat_131.cnf,2.0,520398.0,596107.0,24132192.0,21.9796,UNSATISFIABLE,21.9796,21.990435920190066,False,20
data/test/3sat/300/3sat_135.cnf,2.0,486368.0,562242.0,22329387.0,18.9311,SATISFIABLE,18.9311,18.953405973035842,False,10
data/test/3sat/300/3sat_142.cnf,1.0,16452.0,19471.0,815299.0,0.37885,SATISFIABLE,0.37885,0.38420887291431427,False,10
data/test/3sat/300/3sat_138.cnf,2.0,376797.0,434722.0,17838638.0,14.0394,SATISFIABLE,14.0394,14.057880589738488,False,10
data/test/3sat/300/3sat_136.cnf,2.0,512528.0,590134.0,23573072.0,19.9954,SATISFIABLE,19.9954,20.011389330029488,False,10
data/test/3sat/300/3sat_137.cnf,2.0,519353.0,594993.0,23919064.0,21.3379,UNSATISFIABLE,21.3379,21.35193180013448,False,20
data/test/3sat/300/3sat_145.cnf,2.0,160958.0,186274.0,7488646.0,6.68796,SATISFIABLE,6.68796,6.702095999848098,False,10
data/test/3sat/300/3sat_130.cnf,2.0,766860.0,883356.0,35188342.0,34.7984,UNSATISFIABLE,34.7984,34.8219508449547,False,20
data/test/3sat/300/3sat_141.cnf,2.0,385149.0,443609.0,17960432.0,14.2104,UNSATISFIABLE,14.2104,14.212643120903522,False,20
data/test/3sat/300/3sat_143.cnf,2.0,402679.0,468034.0,18563031.0,15.9533,SATISFIABLE,15.9533,15.9690370997414,False,10
data/test/3sat/300/3sat_15.cnf,1.0,35743.0,41752.0,1730508.0,1.11013,SATISFIABLE,1.11013,1.1115440470166504,False,10
data/test/3sat/300/3sat_140.cnf,2.0,576165.0,664143.0,26997753.0,22.5945,SATISFIABLE,22.5945,22.615887068212032,False,10
data/test/3sat/300/3sat_144.cnf,2.0,431480.0,492658.0,19952989.0,17.2118,UNSATISFIABLE,17.2118,17.228070377837867,False,20
data/test/3sat/300/3sat_147.cnf,2.0,465966.0,533025.0,21396628.0,17.7379,UNSATISFIABLE,17.7379,17.756961795967072,False,20
data/test/3sat/300/3sat_152.cnf,2.0,273843.0,317208.0,13134456.0,9.95703,SATISFIABLE,9.95703,9.967030445113778,False,10
data/test/3sat/300/3sat_148.cnf,2.0,480923.0,553061.0,22945216.0,19.0186,SATISFIABLE,19.0186,19.033334960229695,False,10
data/test/3sat/300/3sat_154.cnf,1.0,27088.0,31645.0,1284429.0,0.699418,SATISFIABLE,0.699418,0.7048454559408128,False,10
data/test/3sat/300/3sat_129.cnf,,,,,60.0,INDETERMINATE,60.0,65.00924703199416,True,timeout
data/test/3sat/300/3sat_149.cnf,2.0,500324.0,574284.0,23004060.0,21.5269,SATISFIABLE,21.5269,21.54842554917559,False,10
data/test/3sat/300/3sat_146.cnf,2.0,640685.0,736055.0,28592899.0,28.4499,UNSATISFIABLE,28.4499,28.464076017960906,False,20
data/test/3sat/300/3sat_151.cnf,2.0,419931.0,483216.0,18901284.0,17.0538,UNSATISFIABLE,17.0538,17.069693157915026,False,20
data/test/3sat/300/3sat_150.cnf,2.0,482025.0,552783.0,22106491.0,20.044,SATISFIABLE,20.044,20.062451186124235,False,10
data/test/3sat/300/3sat_155.cnf,2.0,320781.0,368275.0,14878130.0,12.1877,UNSATISFIABLE,12.1877,12.210097177885473,False,20
data/test/3sat/300/3sat_157.cnf,2.0,331760.0,378685.0,15196439.0,13.1723,UNSATISFIABLE,13.1723,13.191596979741007,False,20
data/test/3sat/300/3sat_161.cnf,2.0,233629.0,270290.0,10863819.0,9.05798,SATISFIABLE,9.05798,9.080095408950001,False,10
data/test/3sat/300/3sat_159.cnf,2.0,417935.0,481195.0,19353023.0,16.6599,UNSATISFIABLE,16.6599,16.693769317120314,False,20
data/test/3sat/300/3sat_16.cnf,2.0,471458.0,543294.0,21984451.0,18.507,SATISFIABLE,18.507,18.520835548639297,False,10
data/test/3sat/300/3sat_160.cnf,2.0,561754.0,648715.0,25847453.0,23.501,SATISFIABLE,23.501,23.515475001186132,False,10
data/test/3sat/300/3sat_163.cnf,2.0,409332.0,469749.0,18974719.0,15.1782,UNSATISFIABLE,15.1782,15.193312980700284,False,20
data/test/3sat/300/3sat_156.cnf,2.0,836257.0,961469.0,38525742.0,40.0332,UNSATISFIABLE,40.0332,40.055927550885826,False,20
data/test/3sat/300/3sat_153.cnf,2.0,953884.0,1100682.0,44408891.0,42.526,UNSATISFIABLE,42.526,42.541936388239264,False,20
data/test/3sat/300/3sat_164.cnf,2.0,481989.0,555962.0,21980633.0,19.6396,UNSATISFIABLE,19.6396,19.651109784375876,False,20
data/test/3sat/300/3sat_166.cnf,2.0,310684.0,360825.0,15116277.0,11.4307,SATISFIABLE,11.4307,11.441126937046647,False,10
data/test/3sat/300/3sat_17.cnf,1.0,52970.0,61823.0,2468438.0,1.77567,SATISFIABLE,1.77567,1.781178314704448,False,10
data/test/3sat/300/3sat_158.cnf,2.0,889184.0,1022557.0,41104672.0,42.9856,UNSATISFIABLE,42.9856,43.00117206480354,False,20
data/test/3sat/300/3sat_171.cnf,2.0,228643.0,263284.0,10490331.0,8.78653,SATISFIABLE,8.78653,8.789463335182518,False,10
data/test/3sat/300/3sat_173.cnf,1.0,49318.0,57550.0,2320071.0,1.71517,SATISFIABLE,1.71517,1.7209774469956756,False,10
data/test/3sat/300/3sat_169.cnf,2.0,445321.0,513716.0,20433891.0,17.2039,UNSATISFIABLE,17.2039,17.212162079755217,False,20
data/test/3sat/300/3sat_162.cnf,2.0,920178.0,1062021.0,41543728.0,44.0824,UNSATISFIABLE,44.0824,44.10670801112428,False,20
data/test/3sat/300/3sat_176.cnf,1.0,47610.0,55534.0,2174402.0,1.53572,SATISFIABLE,1.53572,1.5412236698903143,False,10
