file_key,method,paper_name,seeds,solved_seeds,timeout_seeds,stable_across_seeds,time_mean,time_std,time_min,time_max,result_values
3sat_101.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.41664851214091,0.0477259227008053,60.37559057922363,60.483570690979,INDETERMINATE
3sat_101.cnf,old_compact,Old Compact,3,0,3,True,60.39612152057902,0.029935666393702234,60.36444187025452,60.43628244769288,INDETERMINATE
3sat_101.cnf,one_shot,One-shot,3,0,3,True,60.288787348683684,0.00461350763968313,60.28268754768372,60.29384249229431,INDETERMINATE
3sat_101.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.4466856204071,0.02473822666916892,60.412497400527954,60.47020966069031,INDETERMINATE
3sat_102.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.41138817880758,0.05330891963549816,60.36673126622009,60.48631969097901,INDETERMINATE
3sat_102.cnf,old_compact,Old Compact,3,0,3,True,60.403762853912355,0.029512797709606974,60.38224487025452,60.44549344769287,INDETERMINATE
3sat_102.cnf,one_shot,One-shot,3,0,3,True,60.28662068201701,0.006950712439003663,60.27888754768372,60.29574249229431,INDETERMINATE
3sat_102.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.456811287073776,0.02375018804715249,60.42738040052795,60.485543660690304,INDETERMINATE
3sat_103.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.42698351214091,0.04405330638793811,60.386118579223634,60.488141690979006,INDETERMINATE
3sat_103.cnf,old_compact,Old Compact,3,0,3,True,60.41140618724569,0.02024414815213757,60.39539024378968,60.43996544769287,INDETERMINATE
3sat_103.cnf,one_shot,One-shot,3,0,3,True,60.29068734868368,0.008960880180221778,60.278032006073,60.29758754768372,INDETERMINATE
3sat_103.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.46130395374044,0.019303476202422922,60.43406840052796,60.4765356606903,INDETERMINATE
3sat_104.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.41900984547425,0.06562301399358883,60.37001757922364,60.51176569097901,INDETERMINATE
3sat_104.cnf,old_compact,Old Compact,3,0,3,True,60.40918652057903,0.030442430864549397,60.38331487025452,60.45192344769287,INDETERMINATE
3sat_104.cnf,one_shot,One-shot,3,0,3,True,60.29535401535035,0.016565196544464207,60.274432006073,60.31494249229432,INDETERMINATE
3sat_104.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.46698628707377,0.0211621205625731,60.437111400527954,60.48346366069031,INDETERMINATE
3sat_105.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.4280805121409,0.06060736374945615,60.36527557922363,60.50999569097901,INDETERMINATE
3sat_105.cnf,old_compact,Old Compact,3,0,3,True,60.40227318724569,0.03137804983786993,60.37464587025451,60.44616044769288,INDETERMINATE
3sat_105.cnf,one_shot,One-shot,3,0,3,True,60.291820682017004,0.023705858890591264,60.260132006073,60.31714249229431,INDETERMINATE
3sat_105.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.45620162040711,0.037269629115962544,60.40499940052796,60.49263266069031,INDETERMINATE
