file_key,one_shot_solved_seeds,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_seeds,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_seeds,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_seeds,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_across_seeds_all_methods,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_143.cnf,0,False,60.306278824615475,0.027459888680795828,INDETERMINATE,0,False,60.428241775970456,0.07758740968180607,INDETERMINATE,0,False,60.364700596364344,0.006851667965565103,INDETERMINATE,0,False,60.40826031393433,0.04093193692577225,INDETERMINATE,0000,p0000,True,-0.06354117960611205,-0.01998146203612805,0.043559717569984
3sat_144.cnf,0,False,60.30637882461548,0.019445767235466357,INDETERMINATE,0,False,60.43450577597046,0.08015383930127679,INDETERMINATE,0,False,60.348772929697674,0.012404033916464057,INDETERMINATE,0,False,60.400342313934324,0.0226966514269083,INDETERMINATE,0000,p0000,True,-0.08573284627278355,-0.034163462036133296,0.05156938423665025
3sat_145.cnf,0,False,60.30807882461548,0.023022395329539275,INDETERMINATE,0,False,60.439759442637126,0.09333290825405094,INDETERMINATE,0,False,60.36296326303101,0.009534807702677665,INDETERMINATE,0,False,60.402986980600986,0.047352154315086235,INDETERMINATE,0000,p0000,True,-0.07679617960611296,-0.03677246203614004,0.040023717569972916
3sat_146.cnf,0,False,60.298378824615476,0.03655259147064669,INDETERMINATE,0,False,60.440587775970464,0.08641033332889674,INDETERMINATE,0,False,60.358666596364344,0.008783639490091248,INDETERMINATE,0,False,60.40785831393433,0.05303822239323464,INDETERMINATE,0000,p0000,True,-0.08192117960611967,-0.032729462036137136,0.04919171756998253
3sat_147.cnf,3,True,13.459145491282145,0.09112225034061276,SATISFIABLE,3,True,13.60245877597046,0.10854628714203951,SATISFIABLE,3,True,13.608089263031005,0.11305947796706657,SATISFIABLE,3,True,13.594362647267658,0.20959132819369566,SATISFIABLE,1111,p1111,True,0.005630487060544809,-0.008096128702801408,-0.013726615763346217
3sat_148.cnf,0,False,60.296212157948816,0.03844516477432879,INDETERMINATE,0,False,60.442106775970466,0.08059765150518775,INDETERMINATE,0,False,60.339938929697674,0.021964839304595737,INDETERMINATE,0,False,60.39607031393433,0.05175335873602939,INDETERMINATE,0000,p0000,True,-0.10216784627279196,-0.04603646203613465,0.05613138423665731
3sat_149.cnf,3,True,4.138948824615478,0.043233157107422815,SATISFIABLE,3,True,4.169432775970459,0.09643268743461815,SATISFIABLE,3,True,4.213124596364339,0.033712716708137996,SATISFIABLE,3,True,4.28076564726766,0.023476061986960884,SATISFIABLE,1111,p1111,True,0.043691820393879865,0.1113328712972006,0.06764105090332073
3sat_15.cnf,0,False,60.28451215794882,0.02805485058349488,INDETERMINATE,0,False,60.45895010930379,0.0892776533521561,INDETERMINATE,0,False,60.35284426303101,0.008835299884363957,INDETERMINATE,0,False,60.40033231393432,0.05094683048954525,INDETERMINATE,0000,p0000,True,-0.10610584627278286,-0.05861779536947154,0.04748805090331132
3sat_150.cnf,3,True,0.7180564912821451,0.023535843205343493,SATISFIABLE,3,True,0.8432997759704589,0.08190550271182767,SATISFIABLE,3,True,0.7714505963643391,0.005964850244620774,SATISFIABLE,3,True,0.8217769806009928,0.033209549432502136,SATISFIABLE,1111,p1111,True,-0.0718491796061198,-0.021522795369466108,0.0503263842366537
3sat_151.cnf,0,False,60.299745491282145,0.02046857230451985,INDETERMINATE,0,False,60.44373677597046,0.0929884327172326,INDETERMINATE,0,False,60.355735263031015,0.010389737476363722,INDETERMINATE,0,False,60.411970313934326,0.052639794583229337,INDETERMINATE,0000,p0000,True,-0.08800151293944225,-0.031766462036131315,0.056235050903310935
