warmup_conflicts,checkpoint_order,source_csv,repeat_id,base_instance_id,variant,instance_id,family,control_type,scale,benchmark_role,symmetry_strength,num_vars,num_clauses,final_cpu_lim,warmup_cpu_lim,checkpoint,plain_unguided_glucose_final_cpu_time,plain_unguided_glucose_protocol_accounted_time,plain_unguided_glucose_final_decisions,plain_unguided_glucose_final_conflicts,plain_unguided_glucose_final_solved,neutral_weighted_glucose_final_cpu_time,neutral_weighted_glucose_protocol_accounted_time,neutral_weighted_glucose_final_decisions,neutral_weighted_glucose_final_conflicts,neutral_weighted_glucose_final_solved,static_weighted_glucose_final_cpu_time,static_weighted_glucose_protocol_accounted_time,static_weighted_glucose_final_decisions,static_weighted_glucose_final_conflicts,static_weighted_glucose_final_solved,cached_trace_no_adapter_final_final_cpu_time,cached_trace_no_adapter_final_protocol_accounted_time,cached_trace_no_adapter_final_final_decisions,cached_trace_no_adapter_final_final_conflicts,cached_trace_no_adapter_final_final_solved,event_adapter_final_final_cpu_time,event_adapter_final_protocol_accounted_time,event_adapter_final_final_decisions,event_adapter_final_final_conflicts,event_adapter_final_final_solved,known_expected_result,event_adapter_final_known_expected_match,warmup_cpu_time,warmup_conflict_count,warmup_decisions,event_state_l2_sum,event_state_nonzero_vars,event_adapter_graph_gate_evidence,event_adapter_graph_gate_open,adapter_inference_wall_time,adapter_cached_final_cpu_delta,adapter_cached_protocol_delta,adapter_plain_final_cpu_delta,adapter_plain_protocol_delta,adapter_cached_decisions_delta,adapter_cached_conflicts_delta,neutral_plain_final_cpu_delta,static_neutral_final_cpu_delta,adapter_cached_final_cpu_improved,adapter_plain_final_cpu_improved,adapter_plain_protocol_improved,search_ok,search_blowup,random_control
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v260_c1097_seed3305,perm_seed1731,random_3sat_control_v260_c1097_seed3305_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1097,10.0,5.0,v1_2_iter15,3.92423,3.92423,105916.0,92052.0,True,5.95301,5.95301,162997.0,142194.0,True,1.07821,1.3653944768524169,48534.0,43247.0,True,1.07821,1.3742429410571455,48534.0,43247.0,True,1.65271,2.0208941251391765,82933.0,73499.0,True,False,False,0.007541,1.0,35.0,389.6698913574219,260,0.6931471824645996,True,0.0721511840820312,0.5745,0.646651184082031,-2.27152,-1.903335874860824,34399.0,30252.0,2.02878,-4.8748000000000005,False,True,True,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v260_c1113_seed3306,base,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,v1_2_iter15,5.76256,5.76256,178146.0,155541.0,True,6.19325,6.19325,186876.0,163308.0,True,6.38099,6.668174476852417,226200.0,205404.0,True,6.38099,6.674694852749884,226200.0,205404.0,True,6.71589,7.081746036831915,270239.0,238331.0,True,False,False,0.005038,1.0,33.0,397.6284790039063,260,0.6931471824645996,True,0.0721511840820312,0.3349000000000002,0.4070511840820314,0.9533300000000002,1.3191860368319157,44039.0,32927.0,0.4306900000000002,0.1877399999999998,False,False,False,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v260_c1113_seed3306,perm_seed1730,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,v1_2_iter15,5.24218,5.24218,171334.0,149746.0,True,6.57729,6.57729,206936.0,180741.0,True,5.4969,5.784084476852417,206101.0,186162.0,True,5.4969,5.792174134713054,206101.0,186162.0,True,6.64421,7.0116353187950855,268313.0,236556.0,True,False,False,0.006484,1.0,33.0,396.3316650390625,260,0.6931471824645996,True,0.0721511840820312,1.14731,1.2194611840820313,1.40203,1.7694553187950852,62212.0,50394.0,1.3351099999999994,-1.0803899999999995,False,False,False,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v260_c1113_seed3306,perm_seed1731,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,v1_2_iter15,6.44772,6.44772,202621.0,177648.0,True,6.9928,6.9928,214985.0,187707.0,True,5.99353,6.596571648864746,217745.0,196903.0,True,5.99353,6.601080681993902,217745.0,196903.0,True,6.92333,7.534345142366827,276540.0,244171.0,True,False,False,0.002849,1.0,33.0,397.0461730957031,260,0.6931471824645996,True,0.0034644603729248,0.9298000000000002,0.933264460372925,0.4756099999999996,1.0866251423668265,58795.0,47268.0,0.5450799999999996,-0.99927,False,False,False,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v300_c1266_seed3307,base,random_3sat_control_v300_c1266_seed3307,random_3sat_control,non_symmetric_control,large,control,none,300,1266,10.0,5.0,v1_2_iter15,0.250612,0.250612,12894.0,10895.0,True,2.4688,2.4688,71356.0,61376.0,True,0.005176,0.608217648864746,288.0,182.0,True,0.005176,0.617837558948636,288.0,182.0,True,0.046347,0.6624730193215609,3192.0,2608.0,True,False,False,0.008158,1.0,46.0,466.681884765625,300,0.6931471824645996,True,0.0034644603729248,0.041171,0.0446354603729248,-0.204265,0.4118610193215609,2904.0,2426.0,2.218188,-2.463624,False,True,False,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v300_c1266_seed3307,perm_seed1730,random_3sat_control_v300_c1266_seed3307_perm1730,random_3sat_control,non_symmetric_control,large,control,none,300,1266,10.0,5.0,v1_2_iter15,1.30677,1.30677,43103.0,37339.0,True,2.0247,2.0247,63498.0,54506.0,True,0.00858,0.6116216488647461,321.0,205.0,True,0.00858,0.6162277082759738,321.0,205.0,True,0.040081,0.6511931686488986,2791.0,2255.0,True,False,False,0.003286,1.0,46.0,465.9733581542969,300,0.6931471824645996,True,0.0034644603729248,0.031501,0.0349654603729248,-1.266689,-0.6555768313511013,2470.0,2050.0,0.7179300000000002,-2.0161200000000004,False,True,True,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,random_3sat_control_v300_c1266_seed3307,perm_seed1731,random_3sat_control_v300_c1266_seed3307_perm1731,random_3sat_control,non_symmetric_control,large,control,none,300,1266,10.0,5.0,v1_2_iter15,2.08023,2.08023,66962.0,57424.0,True,0.111269,0.111269,7524.0,6304.0,True,0.008926,0.6119676488647461,375.0,247.0,True,0.008926,0.619430854554534,375.0,247.0,True,0.034475,0.6484443149274588,2573.0,2095.0,True,False,False,0.006135,1.0,46.0,465.2885437011719,300,0.6931471824645996,True,0.0034644603729248,0.025549,0.0290134603729248,-2.045755,-1.431785685072541,2198.0,1848.0,-1.968961,-0.102343,False,True,True,False,True,True
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw10,base,subset_cardinality_bw10,subset_cardinality,weak_symmetry,large,main,weak,41,92,10.0,5.0,v1_2_iter15,0.001628,0.001628,193.0,141.0,True,0.0,0.0,237.0,193.0,True,0.000728,0.603769648864746,162.0,142.0,True,0.000728,0.6055435673080086,162.0,142.0,True,0.000439,0.6087190276809334,179.0,149.0,True,True,True,0.000529,1.0,5.0,62.83808517456055,41,0.6931471824645996,True,0.0034644603729248,-0.000289,0.0031754603729248,-0.001189,0.6070910276809335,17.0,7.0,-0.001628,0.000728,True,True,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw10,perm_seed1730,subset_cardinality_bw10_perm1730,subset_cardinality,weak_symmetry,large,main,weak,41,92,10.0,5.0,v1_2_iter15,0.001244,0.001244,218.0,167.0,True,0.002122,0.002122,221.0,169.0,True,0.0,0.6030416488647461,156.0,137.0,True,0.0,0.6049537693762779,156.0,137.0,True,0.001483,0.6099012297492027,171.0,150.0,True,True,True,0.000365,1.0,6.0,62.92706298828125,41,0.6931471824645996,True,0.0034644603729248,0.001483,0.0049474603729248,0.0002389999999999,0.6086572297492027,15.0,13.0,0.000878,-0.002122,False,False,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw10,perm_seed1731,subset_cardinality_bw10_perm1731,subset_cardinality,weak_symmetry,large,main,weak,41,92,10.0,5.0,v1_2_iter15,0.001162,0.001162,202.0,147.0,True,0.001762,0.001762,247.0,155.0,True,0.000315,0.603356648864746,203.0,164.0,True,0.000315,0.6054262654795051,203.0,164.0,True,0.001459,0.6100347258524299,176.0,148.0,True,True,True,0.000438,1.0,7.0,62.392337799072266,41,0.6931471824645996,True,0.0034644603729248,0.001144,0.0046084603729248,0.0002969999999999,0.6088727258524299,-27.0,-16.0,0.0005999999999999,-0.001447,False,False,False,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw12,base,subset_cardinality_bw12,subset_cardinality,weak_symmetry,large,main,weak,49,108,10.0,5.0,v1_2_iter15,0.001797,0.001797,442.0,342.0,True,0.002316,0.002316,491.0,414.0,True,0.000544,0.6035856488647461,384.0,312.0,True,0.000544,0.6061539535728693,384.0,312.0,True,0.002327,0.6114014139457941,402.0,325.0,True,True,True,0.001262,1.0,9.0,75.44426727294922,49,0.6931471824645996,True,0.0034644603729248,0.001783,0.0052474603729247,0.00053,0.609604413945794,18.0,13.0,0.0005189999999999,-0.001772,False,False,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw12,perm_seed1730,subset_cardinality_bw12_perm1730,subset_cardinality,weak_symmetry,large,main,weak,49,108,10.0,5.0,v1_2_iter15,0.001814,0.001814,440.0,329.0,True,0.004266,0.004266,397.0,314.0,True,0.002247,0.0403150561065673,343.0,268.0,True,0.002247,0.0411408533142209,343.0,268.0,True,0.002094,0.0707389157074093,384.0,310.0,True,True,True,0.0,1.0,7.0,73.95069122314453,49,0.6931471824645996,True,0.0297510623931884,-0.0001529999999999,0.0295980623931884,0.0002799999999999,0.0689249157074093,41.0,42.0,0.0024519999999999,-0.002019,True,False,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw12,perm_seed1731,subset_cardinality_bw12_perm1731,subset_cardinality,weak_symmetry,large,main,weak,49,108,10.0,5.0,v1_2_iter15,0.002202,0.002202,393.0,297.0,True,0.0,0.0,439.0,311.0,True,0.002071,0.0401390561065673,363.0,285.0,True,0.002071,0.0413367637886405,363.0,285.0,True,0.002021,0.0710378261818289,383.0,305.0,True,True,True,0.000357,1.0,7.0,75.07693481445312,49,0.6931471824645996,True,0.0297510623931884,-5.000000000000013e-05,0.0297010623931884,-0.000181,0.0688358261818289,20.0,20.0,-0.002202,0.002071,True,True,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw8,base,subset_cardinality_bw8,subset_cardinality,weak_symmetry,medium,main,weak,33,76,10.0,5.0,v1_2_iter15,0.000893,0.000893,89.0,67.0,True,0.002386,0.002386,106.0,76.0,True,0.00145,0.0395180561065673,84.0,69.0,True,0.00145,0.0417865121487975,84.0,69.0,True,0.001143,0.071230574541986,93.0,79.0,True,True,True,0.001452,1.0,12.0,54.99262619018555,33,0.6931471824645996,True,0.0297510623931884,-0.000307,0.0294440623931885,0.0002499999999999,0.070337574541986,9.0,10.0,0.001493,-0.000936,True,False,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw8,perm_seed1730,subset_cardinality_bw8_perm1730,subset_cardinality,weak_symmetry,medium,main,weak,33,76,10.0,5.0,v1_2_iter15,0.000873,0.000873,110.0,76.0,True,0.002253,0.002253,127.0,80.0,True,0.001229,0.0392970561065673,100.0,79.0,True,0.001229,0.0409633405514359,100.0,79.0,True,0.001181,0.0706664029446244,103.0,83.0,True,True,True,0.000789,1.0,5.0,49.16338348388672,33,0.6931471824645996,True,0.0297510623931884,-4.800000000000008e-05,0.0297030623931884,0.000308,0.0697934029446244,3.0,4.0,0.0013799999999999,-0.0010239999999999,True,False,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,1,subset_cardinality_bw8,perm_seed1731,subset_cardinality_bw8_perm1731,subset_cardinality,weak_symmetry,medium,main,weak,33,76,10.0,5.0,v1_2_iter15,0.000875,0.000875,91.0,70.0,True,0.001445,0.001445,102.0,79.0,True,0.001278,0.0393460561065673,81.0,70.0,True,0.001278,0.0414674459463954,81.0,70.0,True,0.001158,0.0710985083395838,95.0,79.0,True,True,True,0.001193,1.0,11.0,55.44180679321289,33,0.6931471824645996,True,0.0297510623931884,-0.00012,0.0296310623931883,0.0002829999999999,0.0702235083395838,14.0,9.0,0.00057,-0.000167,True,False,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k10_color9,base,k10_color9,complete_coloring,strong_symmetry,large,main,strong,90,775,10.0,5.0,v1_2_iter15,4.33869,4.33869,340861.0,314066.0,True,3.2079,3.2079,322229.0,299168.0,True,3.17726,4.663718539962769,321840.0,298649.0,True,3.17726,4.676028634788275,321840.0,298649.0,True,2.27148,3.773892624351263,234018.0,217098.0,True,True,True,0.011048,1.0,8.0,136.93209838867188,90,0.6931471824645996,True,0.0036439895629882,-0.90578,-0.9021360104370116,-2.06721,-0.5647973756487366,-87822.0,-81551.0,-1.1307899999999995,-0.03064,True,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k10_color9,perm_seed1730,k10_color9_perm1730,complete_coloring,strong_symmetry,large,main,strong,90,775,10.0,5.0,v1_2_iter15,5.02559,5.02559,413643.0,382655.0,True,3.25289,3.25289,283792.0,262594.0,True,2.94754,4.433998539962769,247778.0,229737.0,True,2.94754,4.443122630817593,247778.0,229737.0,True,3.38737,4.886596620380581,293797.0,275194.0,True,True,True,0.0082,1.0,8.0,136.98228454589844,90,0.6931471824645996,True,0.0036439895629882,0.4398300000000001,0.443473989562988,-1.63822,-0.1389933796194196,46019.0,45457.0,-1.7727000000000004,-0.3053499999999998,False,True,True,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k10_color9,perm_seed1731,k10_color9_perm1731,complete_coloring,strong_symmetry,large,main,strong,90,775,10.0,5.0,v1_2_iter15,4.12831,4.12831,340033.0,312592.0,True,3.01397,3.01397,290369.0,269757.0,True,3.10303,4.589488539962769,290369.0,269757.0,True,3.10303,4.600382204569995,290369.0,269757.0,True,3.19617,4.697166194132984,274350.0,258764.0,True,True,True,0.009992,1.0,8.0,137.00555419921875,90,0.6931471824645996,True,0.0036439895629882,0.09314,0.0967839895629882,-0.93214,0.5688561941329837,-16019.0,-10993.0,-1.11434,0.0890599999999999,False,True,False,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k8_color7,base,k8_color7,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,v1_2_iter15,0.046584,0.046584,6158.0,5600.0,True,0.042709,0.042709,5946.0,5440.0,True,0.037622,1.5240805399627686,5946.0,5440.0,True,0.037622,1.5303457152078748,5946.0,5440.0,True,0.038701,1.535068704770863,5995.0,5516.0,True,True,True,0.00389,1.0,6.0,84.73548889160156,56,0.6931471824645996,True,0.0036439895629882,0.0010789999999999,0.0047229895629883,-0.007883,1.4884847047708631,49.0,76.0,-0.003875,-0.0050869999999999,False,True,False,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k8_color7,perm_seed1730,k8_color7_perm1730,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,v1_2_iter15,0.043382,0.043382,6138.0,5624.0,True,0.038136,0.038136,6264.0,5696.0,True,0.038795,1.5252535399627685,6264.0,5696.0,True,0.038795,1.5297092797025442,6264.0,5696.0,True,0.044905,1.5394632692655326,5895.0,5403.0,True,True,True,0.003594,1.0,6.0,84.79159545898438,56,0.6931471824645996,True,0.0036439895629882,0.0061099999999999,0.0097539895629883,0.001523,1.4960812692655323,-369.0,-293.0,-0.0052459999999999,0.0006589999999999,False,False,False,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k8_color7,perm_seed1731,k8_color7_perm1731,complete_coloring,strong_symmetry,large,main,strong,56,372,10.0,5.0,v1_2_iter15,0.029262,0.029262,5800.0,5271.0,True,0.043062,0.043062,6148.0,5641.0,True,0.044329,1.5307875399627686,6148.0,5641.0,True,0.044329,1.5385619391205312,6148.0,5641.0,True,0.035458,1.5333349286835194,6048.0,5528.0,True,True,True,0.00709,1.0,6.0,84.7841796875,56,0.6931471824645996,True,0.0036439895629882,-0.0088709999999999,-0.0052270104370117,0.006196,1.5040729286835195,-100.0,-113.0,0.0138,0.0012669999999999,True,False,False,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k9_color8,base,k9_color8,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,v1_2_iter15,0.663787,0.663787,46557.0,43529.0,True,0.491664,0.491664,44352.0,41138.0,True,0.480582,1.9670405399627688,43519.0,40436.0,True,0.480582,1.974268367918432,43519.0,40436.0,True,0.438509,1.93583935748142,42086.0,39187.0,True,True,True,0.006553,1.0,7.0,109.32144165039062,72,0.6931471824645996,True,0.0036439895629882,-0.042073,-0.0384290104370119,-0.225278,1.27205235748142,-1433.0,-1249.0,-0.172123,-0.0110819999999999,True,True,False,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k9_color8,perm_seed1730,k9_color8_perm1730,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,v1_2_iter15,0.516247,0.516247,39708.0,36681.0,True,0.518092,0.518092,45794.0,42555.0,True,0.529496,2.0159545399627685,45794.0,42555.0,True,0.529496,2.026664162811041,45794.0,42555.0,True,0.380022,1.8808341523740293,44807.0,41502.0,True,True,True,0.010094,1.0,7.0,109.58531951904295,72,0.6931471824645996,True,0.0036439895629882,-0.1494739999999999,-0.1458300104370116,-0.1362249999999999,1.3645871523740292,-987.0,-1053.0,0.0018449999999999,0.0114039999999999,True,True,False,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,k9_color8,perm_seed1731,k9_color8_perm1731,complete_coloring,strong_symmetry,large,main,strong,72,549,10.0,5.0,v1_2_iter15,0.63536,0.63536,47177.0,43763.0,True,0.528999,0.528999,47579.0,44103.0,True,0.523533,0.606949223526001,47579.0,44103.0,True,0.523533,0.6120283422578574,47579.0,44103.0,True,0.414883,0.5064002977479696,44246.0,41050.0,True,True,True,0.004469,1.0,7.0,109.56788635253906,72,0.6931471824645996,True,0.0030219554901123,-0.10865,-0.1056280445098878,-0.220477,-0.1289597022520304,-3333.0,-3053.0,-0.106361,-0.0054659999999999,True,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,php_p10_h9,base,php_p10_h9,php,strong_symmetry,large,main,strong,90,775,10.0,5.0,v1_2_iter15,4.26197,4.26197,340861.0,314066.0,True,3.2749,3.2749,322229.0,299168.0,True,3.18242,3.265836223526001,321840.0,298649.0,True,3.18242,3.2798130490195154,321840.0,298649.0,True,2.34895,2.449365004509628,234018.0,217098.0,True,True,True,0.013289,1.0,8.0,136.93209838867188,90,0.6931471824645996,True,0.0030219554901123,-0.8334700000000002,-0.8304480445098874,-1.91302,-1.812604995490372,-87822.0,-81551.0,-0.9870699999999996,-0.0924800000000001,True,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,php_p10_h9,perm_seed1730,php_p10_h9_perm1730,php,strong_symmetry,large,main,strong,90,775,10.0,5.0,v1_2_iter15,4.96363,4.96363,413643.0,382655.0,True,3.32625,3.32625,283792.0,262594.0,True,2.95041,3.033826223526001,247778.0,229737.0,True,2.95041,3.0428394261202216,247778.0,229737.0,True,3.0386,3.134051381610334,262949.0,244730.0,True,True,True,0.008275,1.0,8.0,136.98228454589844,90,0.6931471824645996,True,0.0030219554901123,0.0881899999999999,0.0912119554901123,-1.92503,-1.8295786183896663,15171.0,14993.0,-1.6373800000000005,-0.3758399999999997,False,True,True,False,True,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,php_p10_h9,perm_seed1731,php_p10_h9_perm1731,php,strong_symmetry,large,main,strong,90,775,10.0,5.0,v1_2_iter15,4.68657,4.68657,340033.0,312592.0,True,3.04673,3.04673,290369.0,269757.0,True,3.01791,3.101326223526001,290369.0,269757.0,True,3.01791,3.109697435125649,290369.0,269757.0,True,3.18292,3.2777293906157614,274350.0,258764.0,True,True,True,0.007704,1.0,8.0,137.00555419921875,90,0.6931471824645996,True,0.0030219554901123,0.1650100000000001,0.1680319554901124,-1.5036499999999997,-1.4088406093842385,-16019.0,-10993.0,-1.6398399999999995,-0.02882,False,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,php_p9_h8,base,php_p9_h8,php,strong_symmetry,large,main,strong,72,549,10.0,5.0,v1_2_iter15,0.715841,0.715841,46557.0,43529.0,True,0.503358,0.503358,44352.0,41138.0,True,0.470588,0.554004223526001,43519.0,40436.0,True,0.470588,0.5609076541018486,43519.0,40436.0,True,0.446597,0.5399386095919609,42086.0,39187.0,True,True,True,0.006282,1.0,7.0,109.32144165039062,72,0.6931471824645996,True,0.0030219554901123,-0.0239909999999999,-0.0209690445098876,-0.2692439999999999,-0.175902390408039,-1433.0,-1249.0,-0.2124829999999999,-0.0327699999999999,True,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,php_p9_h8,perm_seed1730,php_p9_h8_perm1730,php,strong_symmetry,large,main,strong,72,549,10.0,5.0,v1_2_iter15,0.476952,0.476952,39708.0,36681.0,True,0.510352,0.510352,45794.0,42555.0,True,0.503824,0.587240223526001,45794.0,42555.0,True,0.503824,0.5967417271649837,45794.0,42555.0,True,0.377378,0.473317682655096,44807.0,41502.0,True,True,True,0.008886,1.0,7.0,109.58531951904295,72,0.6931471824645996,True,0.0030219554901123,-0.126446,-0.1234240445098877,-0.099574,-0.0036343173449039,-987.0,-1053.0,0.0334,-0.0065279999999999,True,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,php_p9_h8,perm_seed1731,php_p9_h8_perm1731,php,strong_symmetry,large,main,strong,72,549,10.0,5.0,v1_2_iter15,0.630041,0.630041,47177.0,43763.0,True,0.539875,0.539875,47579.0,44103.0,True,0.530165,0.613581223526001,47579.0,44103.0,True,0.530165,0.6231761003576517,47579.0,44103.0,True,0.416675,0.512708055847764,44246.0,41050.0,True,True,True,0.008953,1.0,7.0,109.56788635253906,72,0.6931471824645996,True,0.0030219554901123,-0.1134899999999999,-0.1104680445098876,-0.2133659999999999,-0.1173329441522359,-3333.0,-3053.0,-0.0901659999999999,-0.0097099999999999,True,True,True,True,False,False
1,inf,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,2,random_3sat_control_v160_c704_seed2615,base,random_3sat_control_v160_c704_seed2615,random_3sat_control,non_symmetric_control,large,control,none,160,704,10.0,5.0,v1_2_iter15,0.070517,0.070517,6771.0,5767.0,True,0.045655,0.045655,5702.0,4813.0,True,0.03687,0.1202862235260009,4859.0,4212.0,True,0.03687,0.130260898188591,4859.0,4212.0,True,0.038504,0.1349168536787033,5289.0,4519.0,True,False,False,0.009159,1.0,20.0,250.25311279296875,160,0.6931471824645996,True,0.0030219554901123,0.0016339999999999,0.0046559554901123,-0.032013,0.0643998536787033,430.0,307.0,-0.0248619999999999,-0.008785,False,True,False,False,True,True
