size,split,file_key,base_result,base_solved,base_time,base_cpu_time,base_gpu_time,base_conflicts,base_decisions,base_propagations,old_result,old_solved,old_time,old_cpu_time,old_gpu_time,old_conflicts,old_decisions,old_propagations,pairwise_result,pairwise_solved,pairwise_time,pairwise_cpu_time,pairwise_gpu_time,pairwise_conflicts,pairwise_decisions,pairwise_propagations,new_result,new_solved,new_time,new_cpu_time,new_gpu_time,new_conflicts,new_decisions,new_propagations,delta_time_vs_base,delta_conflicts_vs_base,outcome_vs_base,delta_time_vs_old,delta_conflicts_vs_old,outcome_vs_old,delta_time_vs_pairwise,delta_conflicts_vs_pairwise,outcome_vs_pairwise,difficulty_bucket
400,data/test/3sat/400,3sat_107.cnf,INDETERMINATE,False,60.82452078895569,59.9758,0.8487207889556885,1600565.0,1837295.0,90759839.0,INDETERMINATE,False,60.89722497093201,59.9859,0.8363549709320068,1585870.0,1820519.0,89958440.0,INDETERMINATE,False,61.11487111923218,59.9933,1.0557761192321775,1482915.0,1702812.0,84344795.0,INDETERMINATE,False,61.16381945095826,59.9851,1.107811450958252,1600946.0,1837728.0,90780653.0,0.33929866200256953,381.0,both_timeout,0.2665944800262494,15076.0,both_timeout,0.048948331726080596,118031.0,both_timeout,timeout
400,data/test/3sat/400,3sat_108.cnf,INDETERMINATE,False,60.82592078895569,59.9772,0.8487207889556885,1728958.0,1989185.0,96396235.0,INDETERMINATE,False,60.875312970932,59.9725,0.8363549709320068,1730622.0,1991069.0,96489008.0,INDETERMINATE,False,61.11781011923218,59.9898,1.0557761192321775,1593102.0,1833907.0,89003329.0,INDETERMINATE,False,61.17099645095825,59.9899,1.107811450958252,1725392.0,1985125.0,96193001.0,0.34507566200255724,-3566.0,both_timeout,0.29568348002624845,-5230.0,both_timeout,0.05318633172606724,132290.0,both_timeout,timeout
400,data/test/3sat/400,3sat_109.cnf,INDETERMINATE,False,60.83962078895569,59.9909,0.8487207889556885,1808106.0,2071473.0,101041981.0,INDETERMINATE,False,60.89453097093201,59.9846,0.8363549709320068,1821906.0,2087123.0,101784536.0,INDETERMINATE,False,61.12352211923218,59.9909,1.0557761192321775,1661282.0,1903575.0,92944054.0,INDETERMINATE,False,61.16848345095825,59.9813,1.107811450958252,1827510.0,2093491.0,102080655.0,0.32886266200255676,19404.0,both_timeout,0.27395248002623873,5604.0,both_timeout,0.04496133172607131,166228.0,both_timeout,timeout
400,data/test/3sat/400,3sat_11.cnf,SATISFIABLE,True,1.9485707889556885,1.09985,0.8487207889556885,40661.0,47692.0,2496556.0,SATISFIABLE,True,2.0168879709320064,1.12295,0.8363549709320068,40661.0,47692.0,2496556.0,SATISFIABLE,True,2.241860119232178,1.11337,1.0557761192321775,40661.0,47692.0,2496556.0,SATISFIABLE,True,2.318524450958252,1.13113,1.107811450958252,40661.0,47692.0,2496556.0,0.36995366200256363,0.0,slower_both_solved,0.30163648002624566,0.0,slower_both_solved,0.07666433172607423,0.0,tie_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_110.cnf,INDETERMINATE,False,60.82512078895569,59.9764,0.8487207889556885,1774139.0,2032507.0,102326835.0,INDETERMINATE,False,60.899328970932,59.9876,0.8363549709320068,1754857.0,2010700.0,101232155.0,INDETERMINATE,False,61.110389119232174,59.9775,1.0557761192321775,1608836.0,1844496.0,92840458.0,INDETERMINATE,False,61.15523345095825,59.9741,1.107811450958252,1781647.0,2041122.0,102751782.0,0.33011266200256273,7508.0,both_timeout,0.25590448002625266,26790.0,both_timeout,0.04484433172607538,172811.0,both_timeout,timeout
400,data/test/3sat/400,3sat_111.cnf,INDETERMINATE,False,60.82162078895569,59.9729,0.8487207889556885,1710394.0,1961076.0,99286334.0,INDETERMINATE,False,60.88047197093201,59.9816,0.8363549709320068,1709374.0,1959931.0,99229951.0,INDETERMINATE,False,61.09785311923218,59.9671,1.0557761192321775,1581989.0,1814364.0,92090475.0,INDETERMINATE,False,61.15475145095825,59.9721,1.107811450958252,1721582.0,1973962.0,99917343.0,0.33313066200256003,11188.0,both_timeout,0.27427948002624447,12208.0,both_timeout,0.0568983317260745,139593.0,both_timeout,timeout
400,data/test/3sat/400,3sat_112.cnf,INDETERMINATE,False,60.82602078895569,59.9773,0.8487207889556885,1769174.0,2008339.0,101665147.0,INDETERMINATE,False,60.877311970932006,59.9835,0.8363549709320068,1768266.0,2007315.0,101612809.0,INDETERMINATE,False,61.10360711923217,59.9661,1.0557761192321775,1661604.0,1886811.0,95757385.0,INDETERMINATE,False,61.15026545095825,59.977,1.107811450958252,1778276.0,2018660.0,102165448.0,0.3242446620025632,9102.0,both_timeout,0.27295348002624564,10010.0,both_timeout,0.04665833172607847,116672.0,both_timeout,timeout
400,data/test/3sat/400,3sat_113.cnf,INDETERMINATE,False,60.83292078895569,59.9842,0.8487207889556885,1693818.0,1920061.0,96494421.0,INDETERMINATE,False,60.90229097093201,59.9826,0.8363549709320068,1664178.0,1887273.0,94811442.0,INDETERMINATE,False,61.115984119232174,59.9817,1.0557761192321775,1641227.0,1858560.0,92826882.0,INDETERMINATE,False,61.14504445095825,59.9635,1.107811450958252,1680833.0,1905952.0,95732168.0,0.3121236620025627,-12985.0,both_timeout,0.24275348002624497,16655.0,both_timeout,0.029060331726078914,39606.0,both_timeout,timeout
400,data/test/3sat/400,3sat_114.cnf,INDETERMINATE,False,60.83402078895569,59.9853,0.8487207889556885,1709296.0,1961409.0,96336052.0,INDETERMINATE,False,60.89531997093201,59.9864,0.8363549709320068,1724149.0,1978315.0,97180904.0,INDETERMINATE,False,61.11773611923218,59.9895,1.0557761192321775,1669170.0,1915671.0,94081330.0,INDETERMINATE,False,61.17578945095825,59.988,1.107811450958252,1718141.0,1971508.0,96842379.0,0.34176866200255773,8845.0,both_timeout,0.28046948002624106,-6008.0,both_timeout,0.05805333172607163,48971.0,both_timeout,timeout
400,data/test/3sat/400,3sat_115.cnf,INDETERMINATE,False,60.82212078895569,59.9734,0.8487207889556885,1650354.0,1881664.0,92843324.0,INDETERMINATE,False,60.89821597093201,59.9823,0.8363549709320068,1621893.0,1839377.0,89733544.0,INDETERMINATE,False,61.12467811923217,59.9875,1.0557761192321775,1509660.0,1712637.0,83408953.0,INDETERMINATE,False,61.15731345095825,59.9803,1.107811450958252,1619515.0,1846395.0,91151865.0,0.33519266200256226,-30839.0,both_timeout,0.25909748002624156,-2378.0,both_timeout,0.0326353317260768,109855.0,both_timeout,timeout
400,data/test/3sat/400,3sat_116.cnf,INDETERMINATE,False,60.772918489456174,59.9905,0.7824184894561768,1697795.0,1930913.0,94374845.0,INDETERMINATE,False,60.93063267906189,59.979,0.8776776790618896,1722472.0,1958329.0,95697539.0,INDETERMINATE,False,61.09464342176819,59.9801,1.0373194217681885,1648873.0,1875946.0,91726949.0,INDETERMINATE,False,61.19261487010193,59.9854,1.1401078701019287,1736337.0,1973886.0,96428155.0,0.4196963806457532,38542.0,both_timeout,0.2619821910400404,13865.0,both_timeout,0.0979714483337375,87464.0,both_timeout,timeout
400,data/test/3sat/400,3sat_117.cnf,INDETERMINATE,False,60.76231848945618,59.9799,0.7824184894561768,1725605.0,1976075.0,96110989.0,INDETERMINATE,False,60.92502467906189,59.9761,0.8776776790618896,1766097.0,2019593.0,98164834.0,INDETERMINATE,False,61.10649442176819,59.9891,1.0373194217681885,1740182.0,1990318.0,96724180.0,INDETERMINATE,False,61.19825687010193,59.9861,1.1401078701019287,1743714.0,1996951.0,97125924.0,0.4359383806457515,18109.0,both_timeout,0.27323219104003726,-22383.0,both_timeout,0.09176244833373914,3532.0,both_timeout,timeout
400,data/test/3sat/400,3sat_118.cnf,INDETERMINATE,False,60.76561848945617,59.9832,0.7824184894561768,1736295.0,1982749.0,97276222.0,INDETERMINATE,False,60.93393867906189,59.9846,0.8776776790618896,1718190.0,1962426.0,96263670.0,INDETERMINATE,False,61.09582242176819,59.9855,1.0373194217681885,1623049.0,1854613.0,91101516.0,INDETERMINATE,False,61.20848887010192,59.9935,1.1401078701019287,1722229.0,1966888.0,96493735.0,0.44287038064574347,-14066.0,both_timeout,0.27455019104002787,4039.0,both_timeout,0.11266644833372652,99180.0,both_timeout,timeout
