cadical_result,cadical_solved,cadical_time,cadical_wall_time,file,file_key,local_actual_wall_time,local_cpu_time_reported,local_external_timeout,local_result,local_solved,local_stage,local_total_time_reported,local_wall_time,portfolio_solved,portfolio_time
UNKNOWN,False,55.0,55.005166242364794,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_178.cnf,3sat_178.cnf,5.03632186492905,4.741034000180662,True,TIMEOUT,False,final,4.871889849011838,5.0,False,60.0
SATISFIABLE,True,5.421278071124107,5.421278071124107,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_179.cnf,3sat_179.cnf,5.0374242826364934,4.707692810334265,True,TIMEOUT,False,final,4.875447902176917,5.0,True,10.421278071124107
UNKNOWN,False,55.0,55.00527267670259,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_18.cnf,3sat_18.cnf,5.037106967996806,4.743982367217541,True,TIMEOUT,False,final,4.869685532287121,5.0,False,60.0
SATISFIABLE,True,36.64326164405793,36.64326164405793,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_180.cnf,3sat_180.cnf,5.035503345075995,4.749299302697182,True,TIMEOUT,False,final,4.8796859429559705,5.0,True,41.64326164405793
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_181.cnf,3sat_181.cnf,1.7428958266973495,1.44477,False,SATISFIABLE,True,final,1.5757405106048585,1.7428958266973495,True,1.7428958266973495
UNKNOWN,False,55.0,55.006809033919126,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_182.cnf,3sat_182.cnf,5.036452169064432,4.750068357679993,True,TIMEOUT,False,final,4.881573827940613,5.0,False,60.0
UNKNOWN,False,55.0,55.00807354785502,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_183.cnf,3sat_183.cnf,5.036690836772323,4.7497683758847415,True,TIMEOUT,False,final,4.867499226470679,5.0,False,60.0
UNKNOWN,False,55.0,55.00697377603501,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_184.cnf,3sat_184.cnf,5.0369653990492225,4.750187526922673,True,TIMEOUT,False,final,4.872430115911931,5.0,False,60.0
UNKNOWN,False,55.0,55.00714674312621,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_185.cnf,3sat_185.cnf,5.036975361872464,4.709134391043335,True,TIMEOUT,False,final,4.87654476674524,5.0,False,60.0
UNKNOWN,False,55.0,55.00706700794399,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_186.cnf,3sat_186.cnf,5.035620000213385,4.749738628976047,True,TIMEOUT,False,final,4.876119622277439,5.0,False,60.0
UNKNOWN,False,55.0,55.00713136792183,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_187.cnf,3sat_187.cnf,5.036254110280424,4.750295041128993,True,TIMEOUT,False,final,4.880406301184535,5.0,False,60.0
UNKNOWN,False,55.0,55.00631043314934,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_188.cnf,3sat_188.cnf,5.037091991864145,4.739110043272376,True,TIMEOUT,False,final,4.866055186216712,5.0,False,60.0
SATISFIABLE,True,14.617846393026412,14.617846393026412,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_189.cnf,3sat_189.cnf,5.036361159291118,4.751119150780141,True,TIMEOUT,False,final,4.877871975212514,5.0,True,19.61784639302641
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_19.cnf,3sat_19.cnf,1.1121089621447027,0.824767,False,SATISFIABLE,True,final,0.9555981596069336,1.1121089621447027,True,1.1121089621447027
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_190.cnf,3sat_190.cnf,0.2789898798801005,0.014284,False,SATISFIABLE,True,final,0.136670121673584,0.2789898798801005,True,0.2789898798801005
SATISFIABLE,True,5.215265526901931,5.215265526901931,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_191.cnf,3sat_191.cnf,5.036084892228246,4.7572403168305755,True,TIMEOUT,False,final,4.874961944943369,5.0,True,10.21526552690193
UNKNOWN,False,55.0,55.00611382117495,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_192.cnf,3sat_192.cnf,5.035728159826249,4.746399846393615,True,TIMEOUT,False,final,4.876382132602721,5.0,False,60.0
UNKNOWN,False,55.0,55.007044590078294,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_193.cnf,3sat_193.cnf,5.035387328825891,4.7486069719307125,True,TIMEOUT,False,final,4.879522725730151,5.0,False,60.0
UNKNOWN,False,55.0,55.0072124437429,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_194.cnf,3sat_194.cnf,5.0368465119972825,4.717257142066956,True,TIMEOUT,False,final,4.8739091048049925,5.0,False,60.0
SATISFIABLE,True,38.156529711093754,38.156529711093754,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_195.cnf,3sat_195.cnf,5.036276341881603,4.7161461021751165,True,TIMEOUT,False,final,4.864051948000312,5.0,True,43.156529711093754
SATISFIABLE,True,2.2712729079648852,2.2712729079648852,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_196.cnf,3sat_196.cnf,5.036203973926604,4.682601689826697,True,TIMEOUT,False,final,4.862987808341712,5.0,True,7.271272907964885
UNKNOWN,False,55.0,55.0060428106226,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_197.cnf,3sat_197.cnf,5.035607418045402,4.730903042014688,True,TIMEOUT,False,final,4.878508984244913,5.0,False,60.0
