file_key,one_shot_solved_seeds,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_seeds,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_seeds,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_seeds,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_across_seeds_all_methods,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean,cadical_result,cadical_solved,cadical_time,cadical_wall_time,external_timeout_x,returncode_x,file,local_stage1_solved,Result,stage2_solved,stage2_time,wall_time,external_timeout_y,returncode_y,stage2_run,portfolio_solved,portfolio_time,mode,first_cap,second_cap,portfolio_only_vs_cadical,cadical_only_vs_portfolio
3sat_4.cnf,0,False,60.28117207183838,0.0147065372506159,INDETERMINATE,0,False,60.38901118723552,0.0457753201900639,INDETERMINATE,0,False,60.362495060053504,0.0083271866210501,INDETERMINATE,0,False,60.393045961227415,0.0158821598881352,INDETERMINATE,0000,p0000,True,-0.0265161271820133,0.0040347739918971,0.0305509011739104,SATISFIABLE,True,46.46183716319501,46.46183716319501,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_4.cnf,False,SATISFIABLE,True,37.53505751118064,37.53505751118064,False,10.0,True,True,42.53505751118064,full,5.0,55.0,False,False
3sat_40.cnf,0,False,60.284038738505046,0.0172308716297449,INDETERMINATE,0,False,60.38916818723551,0.0442052521090889,INDETERMINATE,0,False,60.37918639338684,0.006886676671545,INDETERMINATE,0,False,60.38616529456075,0.0221353463525987,INDETERMINATE,0000,p0000,True,-0.0099817938486665,-0.0030028926747576,0.0069789011739089,UNKNOWN,False,60.0,60.00718738511205,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_40.cnf,False,UNKNOWN,False,55.0,55.00734145008028,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_41.cnf,0,False,60.28833873850505,0.0088568193047276,INDETERMINATE,0,False,60.39942118723551,0.0470207901645541,INDETERMINATE,0,False,60.36796206005351,0.0125654953238968,INDETERMINATE,0,False,60.393885294560754,0.0228668238068399,INDETERMINATE,0000,p0000,True,-0.0314591271820035,-0.0055358926747572,0.0259232345072462,UNKNOWN,False,60.0,60.007017077412456,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_41.cnf,False,UNKNOWN,False,55.0,55.00731188198552,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_42.cnf,0,False,60.29000540517171,0.0212639213224737,INDETERMINATE,0,False,60.37848152056885,0.0372254164540698,INDETERMINATE,0,False,60.35200472672017,0.0043652190902028,INDETERMINATE,0,False,60.38234396122741,0.0246693634281165,INDETERMINATE,0000,p0000,True,-0.0264767938486798,0.0038624406585654,0.0303392345072452,UNKNOWN,False,60.0,60.007241365965456,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_42.cnf,False,UNKNOWN,False,55.0,55.00748649472371,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_43.cnf,0,False,60.29160540517171,0.0135553174641312,INDETERMINATE,0,False,60.39679818723551,0.0334028905155611,INDETERMINATE,0,False,60.369833726720174,0.0127803006608472,INDETERMINATE,0,False,60.379377294560754,0.0251306934806874,INDETERMINATE,0000,p0000,True,-0.0269644605153374,-0.0174208926747567,0.0095435678405806,UNKNOWN,False,60.0,60.00751514872536,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_43.cnf,False,UNKNOWN,False,55.0,55.007235972676426,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_44.cnf,0,False,60.29683873850505,0.0130962366433013,INDETERMINATE,0,False,60.37273652056884,0.0438723162630332,INDETERMINATE,0,False,60.38125472672018,0.0081714126882342,INDETERMINATE,0,False,60.385316294560745,0.0209892699868296,INDETERMINATE,0000,p0000,True,0.0085182061513364,0.0125797739919022,0.0040615678405657,UNKNOWN,False,60.0,60.00831398833543,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_44.cnf,False,UNKNOWN,False,55.0,55.00674062781036,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_45.cnf,0,False,60.32781450436911,0.0615167770580172,INDETERMINATE,0,False,60.37563609144084,0.0144042351659174,INDETERMINATE,0,False,60.4022718986613,0.037014568834486,INDETERMINATE,0,False,60.38082615542603,0.0115285946264413,INDETERMINATE,0000,p0000,True,0.0266358072204582,0.0051900639851893,-0.0214457432352688,UNKNOWN,False,60.0,60.00663161603734,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_45.cnf,False,UNKNOWN,False,55.0,55.00696691405028,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_46.cnf,3,True,36.742914504369104,0.6398315592729346,SATISFIABLE,3,True,37.45841042477417,0.0484218221146175,SATISFIABLE,3,True,0.6399398986612955,0.0571366282166032,SATISFIABLE,3,True,0.606965822092692,0.0057255724339491,SATISFIABLE,1111,p1111,True,-36.81847052611288,-36.85144460268148,-0.0329740765686035,SATISFIABLE,True,1.459800926968455,1.459800926968455,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_46.cnf,True,,False,55.0,,,,False,True,0.606965822092692,full,5.0,55.0,False,False
3sat_47.cnf,3,True,2.8654145043691,0.0327781043202688,SATISFIABLE,3,True,2.88135142477417,0.0644737764585671,SATISFIABLE,3,True,2.9875125653279624,0.0589712254556263,SATISFIABLE,3,True,2.872840155426025,0.0339071962303867,SATISFIABLE,1111,p1111,True,0.1061611405537923,-0.0085112693481446,-0.1146724099019369,SATISFIABLE,True,0.6218615197576582,0.6218615197576582,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_47.cnf,True,,False,55.0,,,,False,True,2.872840155426025,full,5.0,55.0,False,False
3sat_48.cnf,0,False,60.3296145043691,0.0606556489148495,INDETERMINATE,0,False,60.362877424774176,0.003213948057249,INDETERMINATE,0,False,60.39435423199463,0.053503539205235,INDETERMINATE,0,False,60.389411155426025,0.0052658168253783,INDETERMINATE,0000,p0000,True,0.0314768072204572,0.0265337306518489,-0.0049430765686082,UNKNOWN,False,60.0,60.007205919828266,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_48.cnf,False,SATISFIABLE,True,54.38256242964417,54.38256242964417,False,10.0,True,True,59.38256242964417,full,5.0,55.0,True,False
3sat_49.cnf,0,False,60.3245145043691,0.0497681049677008,INDETERMINATE,0,False,60.36353109144084,0.0140629889534304,INDETERMINATE,0,False,60.40653556532797,0.062115829053704,INDETERMINATE,0,False,60.37737248875936,0.0101008954421328,INDETERMINATE,0000,p0000,True,0.0430044738871231,0.0138413973185151,-0.0291630765686079,UNKNOWN,False,60.0,60.00713792582974,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_49.cnf,False,UNKNOWN,False,55.0,55.00772497802973,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_5.cnf,0,False,60.33644783770245,0.0661504026933395,INDETERMINATE,0,False,60.36576109144084,0.0225863484665682,INDETERMINATE,0,False,60.38745756532796,0.0437099250901053,INDETERMINATE,0,False,60.372874155426025,0.0116671870914937,INDETERMINATE,0000,p0000,True,0.0216964738871254,0.0071130639851872,-0.0145834099019381,UNKNOWN,False,60.0,60.009425341151655,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_5.cnf,False,UNKNOWN,False,55.0,55.00443200720474,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_50.cnf,0,False,60.343714504369096,0.0616143778171857,INDETERMINATE,0,False,60.36927809144083,0.0146252433108368,INDETERMINATE,0,False,60.407053898661296,0.0539980974818729,INDETERMINATE,0,False,60.37882115542603,0.0168185398937232,INDETERMINATE,0000,p0000,True,0.0377758072204628,0.0095430639851983,-0.0282327432352644,UNKNOWN,False,60.0,60.00889032613486,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_50.cnf,False,UNKNOWN,False,55.0,55.00651338789612,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_51.cnf,0,False,60.3352145043691,0.0568685985477464,INDETERMINATE,0,False,60.35494209144084,0.0151292499870664,INDETERMINATE,0,False,60.401020898661294,0.0630334056481547,INDETERMINATE,0,False,60.38896482209268,0.006031373107954,INDETERMINATE,0000,p0000,True,0.0460788072204536,0.0340227306518414,-0.0120560765686121,UNKNOWN,False,60.0,60.00600000889972,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_51.cnf,False,UNKNOWN,False,55.0,55.00681422185153,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_52.cnf,0,False,60.3314145043691,0.0620849870281871,INDETERMINATE,0,False,60.36299142477417,0.0194171722955502,INDETERMINATE,0,False,60.4109928986613,0.0511257451239369,INDETERMINATE,0,False,60.36120148875936,0.032858878859158,INDETERMINATE,0000,p0000,True,0.0480014738871261,-0.0017899360148163,-0.0497914099019425,UNKNOWN,False,60.0,60.00770746404305,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_52.cnf,False,UNKNOWN,False,55.0,55.00476157478988,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_53.cnf,0,False,60.32144783770244,0.050365977923847,INDETERMINATE,0,False,60.3603957581075,0.0056529364224118,INDETERMINATE,0,False,60.41496323199463,0.0513628999092631,INDETERMINATE,0,False,60.37375115542603,0.0036953639930947,INDETERMINATE,0000,p0000,True,0.0545674738871255,0.0133553973185271,-0.0412120765685983,UNKNOWN,False,60.0,60.00636154599488,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_53.cnf,False,UNKNOWN,False,55.0,55.01442778017372,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_54.cnf,3,True,21.948371445337937,0.605386559859315,SATISFIABLE,3,True,22.15634211629741,0.3986577410423037,SATISFIABLE,3,True,22.16530631655884,0.1292714149314384,SATISFIABLE,3,True,22.48909580336507,0.0238989412991256,SATISFIABLE,1111,p1111,True,0.0089642002614311,0.3327536870676653,0.3237894868062341,SATISFIABLE,True,5.030556058045477,5.030556058045477,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_54.cnf,False,SATISFIABLE,True,4.03351306123659,4.03351306123659,False,10.0,True,True,9.03351306123659,full,5.0,55.0,False,False
3sat_55.cnf,0,False,60.28517144533794,0.010718866538147,INDETERMINATE,0,False,60.371843116297406,0.0146829336536162,INDETERMINATE,0,False,60.41989531655884,0.046769430833511,INDETERMINATE,0,False,60.345971803365074,0.0243349762569693,INDETERMINATE,0000,p0000,True,0.0480522002614307,-0.0258713129323311,-0.0739235131937618,UNKNOWN,False,60.0,60.00724518299103,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_55.cnf,False,UNKNOWN,False,55.0,55.00674978084862,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_56.cnf,0,False,60.2901381120046,0.0100360614956064,INDETERMINATE,0,False,60.36656311629741,0.0041870800683319,INDETERMINATE,0,False,60.40892664989217,0.0333904376814031,INDETERMINATE,0,False,60.35589380336506,0.0256057517286051,INDETERMINATE,0000,p0000,True,0.0423635335947665,-0.0106693129323431,-0.0530328465271097,SATISFIABLE,True,18.39492767164484,18.39492767164484,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_56.cnf,False,SATISFIABLE,True,14.712950830813496,14.712950830813496,False,10.0,True,True,19.712950830813497,full,5.0,55.0,False,False
3sat_57.cnf,0,False,60.2933381120046,0.0097860524934152,INDETERMINATE,0,False,60.36769744963075,0.0140669920259403,INDETERMINATE,0,False,60.4038059832255,0.0576057603859689,INDETERMINATE,0,False,60.35924880336509,0.02483992216514,INDETERMINATE,0000,p0000,True,0.0361085335947564,-0.0084486462656627,-0.0445571798604191,SATISFIABLE,True,47.37102061184123,47.37102061184123,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_57.cnf,False,SATISFIABLE,True,39.730483822058886,39.730483822058886,False,10.0,True,True,44.730483822058886,full,5.0,55.0,False,False
3sat_58.cnf,0,False,60.2910381120046,0.0161195956418394,INDETERMINATE,0,False,60.37388111629741,0.0126674887806616,INDETERMINATE,0,False,60.41501431655883,0.0644281894934386,INDETERMINATE,0,False,60.36477880336506,0.0209202882122372,INDETERMINATE,0000,p0000,True,0.0411332002614202,-0.0091023129323488,-0.050235513193769,SATISFIABLE,True,6.990795596968383,6.990795596968383,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_58.cnf,False,SATISFIABLE,True,5.35115858912468,5.35115858912468,False,10.0,True,True,10.35115858912468,full,5.0,55.0,False,False
3sat_59.cnf,0,False,60.28913811200459,0.0196635888926279,INDETERMINATE,0,False,60.371430449630736,0.0249559504211189,INDETERMINATE,0,False,60.41198664989216,0.0529157942829487,INDETERMINATE,0,False,60.36388180336508,0.0131704486557296,INDETERMINATE,0000,p0000,True,0.0405562002614274,-0.0075486462656613,-0.0481048465270887,SATISFIABLE,True,0.5967489751055837,0.5967489751055837,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_59.cnf,False,SATISFIABLE,True,0.4882317460142076,0.4882317460142076,False,10.0,True,True,5.488231746014208,full,5.0,55.0,False,False
3sat_6.cnf,0,False,60.288271445337934,0.0068650755507817,INDETERMINATE,0,False,60.36090311629741,0.0017499640962042,INDETERMINATE,0,False,60.414565649892175,0.0565813500815359,INDETERMINATE,0,False,60.346742470031735,0.0092890314404077,INDETERMINATE,0000,p0000,True,0.0536625335947675,-0.0141606462656724,-0.06782317986044,UNKNOWN,False,60.0,60.00981050124392,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_6.cnf,False,UNKNOWN,False,55.0,55.00750351464376,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_60.cnf,0,False,60.2861381120046,0.0099119950003133,INDETERMINATE,0,False,60.36320078296407,0.0173251718704475,INDETERMINATE,0,False,60.40255531655884,0.0483092845205357,INDETERMINATE,0,False,60.35823280336508,0.0118704055864873,INDETERMINATE,0000,p0000,True,0.0393545335947678,-0.0049679795989945,-0.0443225131937623,SATISFIABLE,True,26.81406234530732,26.81406234530732,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_60.cnf,False,SATISFIABLE,True,22.29542230209336,22.29542230209336,False,10.0,True,True,27.29542230209336,full,5.0,55.0,False,False
3sat_61.cnf,0,False,60.28917144533793,0.0049994675496729,INDETERMINATE,0,False,60.35736011629741,0.0271031615516653,INDETERMINATE,0,False,60.40703564989216,0.0470093372473859,INDETERMINATE,0,False,60.357692470031736,0.023347451837412,INDETERMINATE,0000,p0000,True,0.0496755335947511,0.0003323537343291,-0.049343179860422,UNKNOWN,False,60.0,60.00822818791494,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_61.cnf,False,UNKNOWN,False,55.0,55.007580680307,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_62.cnf,0,False,60.28640477867126,0.0105684792904278,INDETERMINATE,0,False,60.37097378296408,0.0188012655651946,INDETERMINATE,0,False,60.41108031655884,0.0486097279379802,INDETERMINATE,0,False,60.35263813669841,0.0186662817892152,INDETERMINATE,0000,p0000,True,0.0401065335947592,-0.0183356462656689,-0.0584421798604282,UNKNOWN,False,60.0,60.00765453465283,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_62.cnf,False,UNKNOWN,False,55.0,55.00689121987671,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_63.cnf,3,True,5.27007304918925,0.0937234301567597,SATISFIABLE,3,True,5.52556246619161,0.1289002707449688,SATISFIABLE,3,True,5.3477575908864345,0.0494428376516745,SATISFIABLE,3,True,5.619469840744018,0.0581246775716097,SATISFIABLE,1111,p1111,True,-0.177804875305175,0.0939073745524083,0.2717122498575834,SATISFIABLE,True,40.523911610711366,40.523911610711366,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_63.cnf,False,SATISFIABLE,True,32.569067060016096,32.569067060016096,False,10.0,True,True,37.569067060016096,full,5.0,55.0,False,False
3sat_64.cnf,0,False,60.29299638252258,0.0150326127820237,INDETERMINATE,0,False,60.39033879952495,0.0231444917665506,INDETERMINATE,0,False,60.34453359088644,0.0418354135794678,INDETERMINATE,0,False,60.38928684074401,0.0598797137593307,INDETERMINATE,0000,p0000,True,-0.0458052086385052,-0.0010519587809341,0.0447532498575711,UNKNOWN,False,60.0,60.00875580823049,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_64.cnf,False,UNKNOWN,False,55.0,55.00510872993618,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_65.cnf,3,True,0.3204327158559163,0.0125051321673507,SATISFIABLE,3,True,0.378170799524943,0.023569063948476,SATISFIABLE,3,True,0.3336392575531006,0.0320634907966961,SATISFIABLE,3,True,0.3716988407440185,0.0538247673048773,SATISFIABLE,1111,p1111,True,-0.0445315419718424,-0.0064719587809244,0.0380595831909179,SATISFIABLE,True,0.6187135926447809,0.6187135926447809,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_65.cnf,True,,False,55.0,,,,False,True,0.3716988407440185,full,5.0,55.0,False,False
3sat_66.cnf,0,False,60.28759638252259,0.0222779672642389,INDETERMINATE,0,False,60.38293213285828,0.0168311378312415,INDETERMINATE,0,False,60.3584732575531,0.0157255698021086,INDETERMINATE,0,False,60.38288717407736,0.0552430300023391,INDETERMINATE,0000,p0000,True,-0.0244588753051786,-4.495878092569683e-05,0.0244139165242529,UNKNOWN,False,60.0,60.00667548691854,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_66.cnf,False,UNKNOWN,False,55.0,55.00595883792266,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_67.cnf,0,False,60.30402971585591,0.0207253511937467,INDETERMINATE,0,False,60.39560479952494,0.0289551396605009,INDETERMINATE,0,False,60.36591892421976,0.0268610177201043,INDETERMINATE,0,False,60.389301507410686,0.055255353396153,INDETERMINATE,0000,p0000,True,-0.0296858753051765,-0.0063032921142536,0.0233825831909229,UNKNOWN,False,60.0,60.00673386501148,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_67.cnf,False,UNKNOWN,False,55.0,55.00699475686997,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_68.cnf,0,False,60.29476304918925,0.0209057800596691,INDETERMINATE,0,False,60.3934164661916,0.0229941030340589,INDETERMINATE,0,False,60.3562372575531,0.026330799989971,INDETERMINATE,0,False,60.389623840744015,0.0564532131795463,INDETERMINATE,0000,p0000,True,-0.0371792086385056,-0.0037926254475877,0.0333865831909179,UNKNOWN,False,60.0,60.00473632104695,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_68.cnf,False,UNKNOWN,False,55.0,55.00747349578887,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_69.cnf,0,False,60.29229638252258,0.0168001265992495,INDETERMINATE,0,False,60.38288979952495,0.0219583776382513,INDETERMINATE,0,False,60.3582122575531,0.0342777199244488,INDETERMINATE,0,False,60.39742117407735,0.0696339393950352,INDETERMINATE,0000,p0000,True,-0.0246775419718474,0.0145313745524049,0.0392089165242524,UNKNOWN,False,60.0,60.008085530716926,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_69.cnf,False,UNKNOWN,False,55.0,55.007459066808224,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_7.cnf,0,False,60.29936304918925,0.0104059099994466,INDETERMINATE,0,False,60.37735113285827,0.0181278351064169,INDETERMINATE,0,False,60.33220192421977,0.026285076867086,INDETERMINATE,0,False,60.38620917407735,0.0607170513338974,INDETERMINATE,0000,p0000,True,-0.0451492086385059,0.0088580412190779,0.0540072498575838,UNKNOWN,False,60.0,60.00812537968159,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_7.cnf,False,UNKNOWN,False,55.0,55.00699899718165,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_70.cnf,3,True,0.3566977158559163,0.0179454478789636,SATISFIABLE,3,True,0.4580291328582763,0.0304197411951044,SATISFIABLE,3,True,0.4236115908864339,0.0274153320713942,SATISFIABLE,3,True,0.4599461740773519,0.0690107631626745,SATISFIABLE,1111,p1111,True,-0.0344175419718424,0.0019170412190755,0.0363345831909179,SATISFIABLE,True,5.101964577101171,5.101964577101171,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_70.cnf,True,,False,55.0,,,,False,True,0.4599461740773519,full,5.0,55.0,False,False
3sat_71.cnf,0,False,60.29292971585591,0.0015009064764423,INDETERMINATE,0,False,60.39459813285828,0.020313379751743,INDETERMINATE,0,False,60.346329924219766,0.0184458606614428,INDETERMINATE,0,False,60.38862050741068,0.0488068370241526,INDETERMINATE,0000,p0000,True,-0.0482682086385111,-0.0059776254475991,0.0422905831909119,UNKNOWN,False,60.0,60.00674092583358,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_71.cnf,False,UNKNOWN,False,55.0,55.00650832615793,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_72.cnf,0,False,60.32657661908468,0.0536177880611074,INDETERMINATE,0,False,60.38576863835144,0.0515400137140293,INDETERMINATE,0,False,60.37204283447266,0.0129899506360115,INDETERMINATE,0,False,60.35938661184184,0.0307161486141553,INDETERMINATE,0000,p0000,True,-0.0137258038787848,-0.0263820265096015,-0.0126562226308166,UNKNOWN,False,60.0,60.0079089878127,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_72.cnf,False,UNKNOWN,False,55.0,55.00582636473701,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_73.cnf,0,False,60.32357661908468,0.0551004940690392,INDETERMINATE,0,False,60.3996633050181,0.0510215939755458,INDETERMINATE,0,False,60.36846716780599,0.0217719010020812,INDETERMINATE,0,False,60.3612952785085,0.029170521819689,INDETERMINATE,0000,p0000,True,-0.0311961372121132,-0.0383680265096018,-0.0071718892974885,UNKNOWN,False,60.0,60.00763434916735,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_73.cnf,False,UNKNOWN,False,55.0,55.00631808722392,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_74.cnf,0,False,60.32694328575135,0.0380843890921752,INDETERMINATE,0,False,60.39912097168477,0.0473947872610965,INDETERMINATE,0,False,60.36977350113932,0.0195723771252443,INDETERMINATE,0,False,60.36435994517517,0.025815020337386,INDETERMINATE,0000,p0000,True,-0.0293474705454528,-0.0347610265095994,-0.0054135559641466,SATISFIABLE,True,44.43337680818513,44.43337680818513,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_74.cnf,False,SATISFIABLE,True,33.88873869040981,33.88873869040981,False,10.0,True,True,38.88873869040981,full,5.0,55.0,False,False
3sat_75.cnf,0,False,60.32484328575134,0.0362986669389001,INDETERMINATE,0,False,60.39734263835144,0.0543763146172116,INDETERMINATE,0,False,60.366926501139325,0.0170239189780608,INDETERMINATE,0,False,60.350375945175166,0.0236502652836655,INDETERMINATE,0000,p0000,True,-0.0304161372121143,-0.0469666931762731,-0.0165505559641587,UNKNOWN,False,60.0,60.01117267180234,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_75.cnf,False,UNKNOWN,False,55.0,55.00530471140519,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_76.cnf,0,False,60.333243285751344,0.0508561098627649,INDETERMINATE,0,False,60.40322263835144,0.0594536358032034,INDETERMINATE,0,False,60.38017316780599,0.0253901087386675,INDETERMINATE,0,False,60.37007927850851,0.0166851161845086,INDETERMINATE,0000,p0000,True,-0.0230494705454518,-0.0331433598429313,-0.0100938892974795,SATISFIABLE,True,37.73084889911115,37.73084889911115,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_76.cnf,False,SATISFIABLE,True,30.321490589994937,30.321490589994937,False,10.0,True,True,35.32149058999494,full,5.0,55.0,False,False
3sat_77.cnf,0,False,60.32204328575134,0.0411077786144509,INDETERMINATE,0,False,60.38804763835143,0.0383095089332136,INDETERMINATE,0,False,60.37566983447266,0.023570385319322,INDETERMINATE,0,False,60.35644894517517,0.0313188479174959,INDETERMINATE,0000,p0000,True,-0.0123778038787705,-0.0315986931762637,-0.0192208892974932,UNKNOWN,False,60.0,60.00708971824497,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_77.cnf,False,UNKNOWN,False,55.0,55.00621619587764,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_78.cnf,0,False,60.32057661908468,0.0357254750909953,INDETERMINATE,0,False,60.391132971684776,0.0563830090602294,INDETERMINATE,0,False,60.373249167806,0.0146301596660032,INDETERMINATE,0,False,60.36084294517517,0.0255515101399822,INDETERMINATE,0000,p0000,True,-0.0178838038787816,-0.0302900265096042,-0.0124062226308225,UNKNOWN,False,60.0,60.0071685151197,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_78.cnf,False,UNKNOWN,False,55.0,55.00694898888469,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_79.cnf,0,False,60.325609952418006,0.0528678946575271,INDETERMINATE,0,False,60.40022263835144,0.0446993958311766,INDETERMINATE,0,False,60.36455916780599,0.0128179511456737,INDETERMINATE,0,False,60.37148427850851,0.0236679241778604,INDETERMINATE,0000,p0000,True,-0.0356634705454439,-0.0287383598429258,0.0069251107025181,UNKNOWN,False,60.0,60.00593544403091,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_79.cnf,False,UNKNOWN,False,55.0,55.00533811515197,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_8.cnf,0,False,60.33117661908468,0.0452553483451441,INDETERMINATE,0,False,60.38611330501811,0.0541464637132735,INDETERMINATE,0,False,60.37651716780599,0.0218647063758984,INDETERMINATE,0,False,60.35369694517518,0.0267711710058532,INDETERMINATE,0000,p0000,True,-0.0095961372121138,-0.0324163598429265,-0.0228202226308127,UNKNOWN,False,60.0,60.008355593308806,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_8.cnf,False,UNKNOWN,False,55.0,55.00694424333051,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_80.cnf,0,False,60.315109952418005,0.0500674132973746,INDETERMINATE,0,False,60.387557638351446,0.0637197825402655,INDETERMINATE,0,False,60.37356283447266,0.0240491689419193,INDETERMINATE,0,False,60.359793278508505,0.0276514816723264,INDETERMINATE,0000,p0000,True,-0.0139948038787878,-0.0277643598429406,-0.0137695559641528,UNKNOWN,False,60.0,60.0069032497704,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_80.cnf,False,UNKNOWN,False,55.0,55.00662044016645,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_81.cnf,0,False,60.279163913345336,0.0157508900990242,INDETERMINATE,0,False,60.41927710453796,0.0451157277811849,INDETERMINATE,0,False,60.37497703428141,0.0219358855296355,INDETERMINATE,0,False,60.3594474421285,0.0154721622405375,INDETERMINATE,0000,p0000,True,-0.044300070256547,-0.0598296624094629,-0.0155295921529159,UNKNOWN,False,60.0,60.007605590857565,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_81.cnf,False,UNKNOWN,False,55.0,55.00718591501936,False,0.0,True,False,60.0,full,5.0,55.0,False,False
