Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,method,paper_name,seed,solved,timeout,raw_csv
9,2.0,1500000.0,1704631.0,86605701.0,59.9788,INDETERMINATE,9,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_8.cnf,0.0039873123168945,0.079843,0.3166155815124511,0.3206028938293457,60.37924589382934,3sat_8.cnf,online_consistent_boundary400,Online-Consistent Selector,2,False,True,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
10,1.0,27518.0,32278.0,1663386.0,0.781777,SATISFIABLE,10,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_85.cnf,0.002847671508789,0.06559,0.1328396797180175,0.1356873512268066,0.9830543512268068,3sat_85.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
11,1.0,91912.0,107188.0,5690281.0,3.96323,SATISFIABLE,11,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_86.cnf,0.002847671508789,0.087273,0.1328396797180175,0.1356873512268066,4.186190351226807,3sat_86.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
12,1.0,8641.0,10334.0,538222.0,0.180467,SATISFIABLE,12,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_89.cnf,0.002847671508789,0.067119,0.1328396797180175,0.1356873512268066,0.3832733512268066,3sat_89.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
13,2.0,425291.0,491074.0,25526527.0,14.0831,SATISFIABLE,13,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_97.cnf,0.002847671508789,0.07038,0.1328396797180175,0.1356873512268066,14.289167351226808,3sat_97.cnf,online_consistent_boundary400,Online-Consistent Selector,2,True,False,runs/analysis/full400_seed_smoke/raw/online_consistent_boundary400/seed2.csv
0,2.0,1453528.0,1658802.0,81018045.0,59.9799,INDETERMINATE,0,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_0.cnf,0.0043456554412841,0.07477,0.3018960952758789,0.3062417507171631,60.360911750717165,3sat_0.cnf,old_compact,Old Compact,2,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
1,1.0,73715.0,85712.0,4316774.0,2.84478,SATISFIABLE,1,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_1.cnf,0.0043456554412841,0.0745639999999999,0.3018960952758789,0.3062417507171631,3.2255857507171632,3sat_1.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
2,2.0,1244295.0,1419655.0,73705026.0,49.3544,SATISFIABLE,2,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_140.cnf,0.0043456554412841,0.080353,0.3018960952758789,0.3062417507171631,49.74099475071717,3sat_140.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
3,2.0,915021.0,1050086.0,53803425.0,36.1443,SATISFIABLE,3,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_163.cnf,0.0043456554412841,0.0803929999999999,0.3018960952758789,0.3062417507171631,36.530934750717165,3sat_163.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
4,2.0,892642.0,1020150.0,51846480.0,31.6607,SATISFIABLE,4,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_188.cnf,0.0043456554412841,0.091041,0.3018960952758789,0.3062417507171631,32.05798275071716,3sat_188.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
5,2.0,486885.0,560599.0,28846336.0,17.0689,SATISFIABLE,5,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_189.cnf,0.0043456554412841,0.078719,0.3018960952758789,0.3062417507171631,17.453860750717162,3sat_189.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
6,1.0,1353.0,1762.0,87323.0,0.024433,SATISFIABLE,6,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_190.cnf,0.0043456554412841,0.065055,0.3018960952758789,0.3062417507171631,0.3957297507171631,3sat_190.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
7,2.0,1440449.0,1661641.0,81277901.0,59.9619,INDETERMINATE,7,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_192.cnf,0.0043456554412841,0.078798,0.3018960952758789,0.3062417507171631,60.34693975071716,3sat_192.cnf,old_compact,Old Compact,2,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
8,2.0,1505716.0,1718108.0,87853816.0,59.9832,INDETERMINATE,8,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_195.cnf,0.0043456554412841,0.068152,0.3018960952758789,0.3062417507171631,60.35759375071716,3sat_195.cnf,old_compact,Old Compact,2,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
9,2.0,1471763.0,1672544.0,85069032.0,59.9752,INDETERMINATE,9,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_8.cnf,0.0043456554412841,0.06608,0.3018960952758789,0.3062417507171631,60.34752175071716,3sat_8.cnf,old_compact,Old Compact,2,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
10,1.0,27518.0,32278.0,1663386.0,0.792431,SATISFIABLE,10,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_85.cnf,0.0031678676605224,0.0749799999999999,0.1299715042114257,0.1331393718719482,1.0005503718719482,3sat_85.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
11,1.0,84037.0,97892.0,5195664.0,3.11046,SATISFIABLE,11,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_86.cnf,0.0031678676605224,0.073669,0.1299715042114257,0.1331393718719482,3.317268371871948,3sat_86.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
12,1.0,8641.0,10334.0,538222.0,0.188109,SATISFIABLE,12,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_89.cnf,0.0031678676605224,0.072436,0.1299715042114257,0.1331393718719482,0.3936843718719482,3sat_89.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
13,2.0,425291.0,491074.0,25526527.0,14.2761,SATISFIABLE,13,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_97.cnf,0.0031678676605224,0.071678,0.1299715042114257,0.1331393718719482,14.480917371871948,3sat_97.cnf,old_compact,Old Compact,2,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed2.csv
0,2.0,1455077.0,1660572.0,81102638.0,59.9798,INDETERMINATE,0,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_0.cnf,0.0050201416015625,0.095954,0.3150327205657959,0.3200528621673584,60.39580686216736,3sat_0.cnf,local_reopen_guarded,+ Local Boundary Correction,2,False,True,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed2.csv
1,1.0,73715.0,85712.0,4316774.0,2.83643,SATISFIABLE,1,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_1.cnf,0.0050201416015625,0.1012909999999999,0.3150327205657959,0.3200528621673584,3.257773862167358,3sat_1.cnf,local_reopen_guarded,+ Local Boundary Correction,2,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed2.csv
